472,3547.761,3891.925,3351.125,2692.048,2914.020,2386.800,2580.077,3614.083,2945.816,3179.872,2425.683,1523.704,1162.394,1363.989,4838.925,8486.777,14778.142,17099.537,13347.372,6747.753,2716.949,959.331,561.675,474.721,534.585,473.167,505.789,477.017,456.370,488.514,459.763,438.189,456.351,435.640,474.080,477.831,439.647,465.235,443.023,438.754,470.175,431.750,459.113,488.607,481.406,477.919,497.381,486.232,459.113,480.878,458.696,515.240,516.327,498.972,488.191,501.321,479.695,475.906,469.206,445.609,448.425,416.399,401.659,379.101,363.557,348.392,351.529,326.761,337.837,316.308,321.342,332.967,329.416,306.713,323.882,302.078,274.193,263.611,255.698,242.498,230.163,224.331,222.773,202.026,201.518,184.960,178.092,171.485,159.363,173.379,155.378,139.304,139.525,136.783,128.738,132.983,121.152,122.171,127.251,171.726,249.228,339.186,383.503,373.648,303.910,223.689,142.586,87.586,61.674,53.989,53.826,50.359,47.373,50.809,52.414,52.740,61.577,67.149,69.404,64.816,55.535,43.448,38.229,40.196,39.600,38.895,41.403,41.841,44.276,65.513,442.144,2023.881,5769.066,12021.945,20380.260,24134.604,20353.268,17729.111,7008.127,2249.738,412.453,65.173,27.759,25.538,25.127,22.114,24.749,23.438,25.684,27.097,28.014,
474,3861.714,3282.721,2134.543,2195.358,2263.305,2309.361,2496.394,3201.333,3298.722,3233.990,2608.638,1693.040,1400.535,1035.386,2692.883,5284.435,12069.106,16546.044,15787.463,10047.729,4483.596,1594.995,581.342,437.248,537.246,529.112,480.131,519.031,474.657,440.945,426.563,465.787,475.254,472.518,440.063,453.057,440.344,455.890,421.324,464.650,432.623,417.804,450.530,435.415,460.945,453.019,449.621,462.815,495.829,472.135,477.947,477.594,473.447,483.570,464.918,459.396,462.940,451.222,466.912,438.133,417.615,402.447,373.095,373.058,355.669,336.871,310.674,328.870,316.050,321.082,333.330,296.899,320.458,312.061,311.826,281.171,263.531,257.175,250.349,222.391,225.260,231.253,228.726,209.357,196.583,186.658,179.928,179.427,155.342,160.101,155.606,147.599,140.625,132.858,127.469,123.522,112.883,108.417,113.898,132.195,179.416,249.330,336.843,360.005,353.760,288.675,194.678,117.183,83.025,62.395,51.998,54.890,52.706,52.142,47.009,48.499,55.962,64.215,63.251,69.503,67.262,51.698,43.876,37.339,31.043,34.652,42.127,38.880,39.301,43.078,66.420,418.184,1737.555,5203.497,12990.294,22404.681,24648.326,31048.734,14259.932,6788.951,2329.454,450.490,65.203,28.640,24.541,23.983,24.683,25.239,23.869,24.889,23.834,
476,5439.073,3008.019,2681.376,2620.870,2279.780,2179.073,2681.496,2251.602,2865.201,3296.467,2730.269,1986.945,1098.651,1222.615,1555.845,3291.476,8221.829,14805.231,16709.628,13181.937,7164.374,2853.373,910.193,526.781,461.954,527.806,488.260,436.330,431.864,430.765,407.013,420.901,478.709,454.708,421.655,446.258,452.114,429.531,436.267,429.004,401.455,408.554,420.601,412.149,437.463,456.345,445.331,455.356,445.278,455.673,471.866,459.800,488.273,467.751,448.444,459.247,445.011,453.206,435.289,411.510,421.776,398.155,371.401,358.480,334.005,335.303,313.239,317.198,321.496,301.878,308.575,318.569,319.153,304.766,302.123,269.339,251.139,241.215,241.097,224.910,214.020,219.006,214.706,195.116,192.663,178.298,177.658,172.729,162.080,155.075,146.197,136.075,144.433,136.106,122.639,118.547,113.592,111.807,102.149,109.193,128.627,193.126,270.206,332.455,349.728,338.578,241.937,171.101,112.451,75.494,59.471,52.898,53.668,51.091,48.892,50.191,47.632,56.182,60.390,64.760,65.999,62.766,54.389,41.633,37.836,38.583,36.420,37.217,42.127,39.893,41.234,64.056,321.720,1475.122,6096.776,16189.551,23537.645,38987.886,22985.284,14401.232,7611.716,2537.235,665.911,55.703,24.860,25.968,25.736,22.532,20.675,25.474,24.511,
478,4140.458,2665.808,2891.685,2814.228,2668.099,2679.389,2254.805,2105.510,2638.211,2912.233,2909.433,2169.080,1449.112,1080.391,1035.376,1917.466,5506.847,12000.946,16152.000,15709.330,9955.104,4759.542,1494.263,588.653,490.377,474.368,446.376,466.035,428.285,424.257,420.625,433.094,452.629,431.339,440.665,413.757,408.489,398.305,433.459,433.336,412.890,385.441,394.709,422.478,435.997,413.077,410.638,428.047,430.318,432.151,453.342,430.955,454.476,452.786,455.258,456.764,452.975,425.845,436.674,414.909,410.955,378.239,362.489,370.587,342.270,337.542,307.627,308.206,298.015,297.733,296.803,311.869,299.491,302.281,303.937,265.631,251.305,247.003,233.070,220.630,213.334,220.932,212.758,199.124,183.820,173.469,176.395,158.729,157.856,149.398,142.665,135.392,132.967,128.903,120.778,124.085,113.251,112.633,112.180,100.461,106.311,140.713,199.177,276.596,342.536,358.322,288.270,211.606,138.902,94.843,64.367,51.148,50.201,48.954,53.374,48.897,44.987,46.280,56.699,67.988,67.393,63.315,55.882,50.566,37.505,35.697,36.989,36.197,40.605,38.560,40.656,43.139,56.050,306.874,2222.583,8498.639,17222.726,34640.793,27219.266,22395.035,15425.361,7812.570,3242.913,404.728,69.505,26.257,23.903,21.050,23.989,24.501,24.271,
480,4038.612,3285.219,3418.454,2228.370,2954.063,1764.927,2057.549,1961.558,2747.743,3058.845,3165.052,2625.956,1965.768,1047.516,936.430,1159.952,3293.217,8619.001,14081.816,16596.786,13353.137,7858.173,2745.344,916.629,458.146,436.505,449.688,461.706,418.428,437.829,403.327,395.199,425.342,383.122,438.075,389.461,397.924,401.549,416.121,400.501,370.086,368.997,406.461,409.975,385.012,418.784,430.695,476.981,428.884,426.277,451.414,439.582,431.625,420.606,460.907,432.209,403.207,408.828,418.389,372.887,375.045,377.436,351.626,328.872,325.013,328.107,289.253,296.328,286.922,308.851,290.387,288.703,272.885,297.108,272.750,256.084,238.390,227.413,224.057,223.811,214.029,205.674,201.297,184.770,194.402,178.412,167.856,164.841,155.392,145.231,148.974,136.736,135.637,128.936,125.572,112.321,119.869,113.517,99.847,95.863,91.310,107.085,152.161,215.816,287.279,322.387,317.470,264.063,199.166,123.332,85.003,60.266,54.024,49.233,48.115,49.743,43.784,46.807,49.846,54.034,67.049,74.476,67.027,57.654,47.193,38.665,37.678,37.584,35.539,35.506,36.249,38.229,36.574,53.480,437.600,2633.228,8563.274,21764.526,24777.596,26882.101,24435.366,16896.917,9358.377,2344.024,541.965,70.325,23.430,24.227,25.666,23.876,25.102,
482,2301.956,3755.578,3349.018,2630.801,2223.948,2044.411,1718.233,2140.916,2207.737,2748.147,2886.796,2707.297,1835.335,1243.444,843.001,890.880,1895.539,5302.998,10771.586,16327.304,16131.878,10961.758,4861.093,1552.402,587.008,493.645,415.425,395.671,416.113,442.682,432.079,381.971,440.892,393.305,423.916,423.755,397.130,383.102,366.187,371.806,429.467,371.856,379.862,387.319,413.639,411.864,391.372,420.107,390.093,397.865,410.613,420.818,417.454,404.530,410.398,377.747,438.132,400.810,395.098,382.619,393.952,368.299,318.804,329.050,304.766,289.803,296.712,284.431,298.082,278.407,297.550,286.337,274.007,274.207,284.635,250.564,243.659,231.467,225.474,207.146,197.776,209.359,193.509,184.242,172.922,164.454,161.902,152.347,144.061,150.014,141.191,126.021,136.953,133.009,119.162,124.605,108.976,98.181,94.979,91.805,86.496,92.208,104.967,160.162,234.299,288.206,322.009,300.654,240.524,172.733,111.422,69.947,56.846,48.725,46.420,45.668,43.984,45.574,43.767,51.271,55.228,65.647,70.094,64.190,53.142,43.678,43.448,37.511,38.772,34.928,40.789,33.707,33.560,35.441,50.418,350.773,2647.517,9077.504,16633.331,23477.977,27984.323,25269.969,18562.819,6913.384,2370.119,512.419,59.656,25.614,22.367,24.697,25.964,
484,3836.086,3255.513,2243.149,2762.810,2252.473,2033.233,1814.489,1867.447,2055.091,2108.090,2641.609,2721.728,2372.405,1435.398,986.553,755.615,1100.461,3028.431,7808.382,13945.922,17086.359,13987.328,7396.184,2761.529,783.981,481.444,433.369,433.888,400.635,432.350,404.399,362.841,410.085,396.446,412.033,404.462,403.065,396.183,383.209,400.370,384.700,366.287,380.251,397.062,398.122,389.977,387.849,402.107,380.848,370.722,380.676,405.152,400.874,424.851,386.106,417.880,401.906,402.265,374.381,383.653,344.551,343.079,317.589,315.997,310.128,293.313,276.100,269.737,298.563,291.061,284.056,281.274,288.650,272.920,273.542,245.089,237.670,224.655,217.422,197.572,199.529,209.703,191.826,187.604,181.085,169.240,161.136,161.605,146.616,145.674,141.731,131.934,123.977,133.703,118.583,104.784,108.388,105.899,94.459,96.320,82.473,82.657,91.105,119.408,174.062,227.738,292.012,313.841,275.299,214.998,145.201,100.574,71.485,53.631,48.974,45.783,42.362,42.014,44.414,41.480,50.325,58.399,64.943,69.235,66.269,55.348,43.452,39.005,37.664,35.882,34.239,34.459,31.972,33.030,37.978,53.433,394.206,2875.189,8272.473,15508.636,23185.054,27375.709,25075.790,13499.155,6081.314,2010.753,402.723,57.777,26.917,22.655,27.961,
486,3325.226,1961.761,2302.008,2265.979,2714.639,1765.316,1687.216,1434.782,1776.015,2107.373,2483.334,2666.637,2687.251,1512.469,1173.581,764.328,773.940,1764.751,4931.165,11297.673,16733.826,16248.922,10472.585,4836.513,1476.792,498.824,384.192,448.240,411.230,421.212,380.710,426.893,408.720,418.540,398.581,365.364,372.918,393.725,390.306,349.288,367.746,371.515,416.501,388.077,360.101,381.150,393.947,387.784,364.870,357.982,363.402,377.996,381.573,404.699,401.933,405.763,392.693,390.939,360.980,356.341,348.968,329.758,319.286,308.189,294.944,295.362,270.996,275.062,276.312,263.069,260.119,278.376,257.977,248.069,255.398,233.360,208.139,220.274,206.289,212.117,187.285,191.854,186.329,180.782,174.165,161.594,153.587,159.267,141.906,153.457,135.709,132.701,125.790,122.591,117.916,111.610,115.967,99.418,94.035,88.522,85.312,85.139,86.611,89.809,125.184,177.654,246.859,282.553,300.618,262.413,187.777,123.294,86.074,56.196,48.981,53.400,43.062,45.918,43.367,42.997,43.038,48.053,62.366,66.112,70.744,60.936,54.178,46.168,35.519,33.331,30.472,32.349,30.750,32.369,36.557,35.213,54.489,394.898,2481.732,6883.727,14186.343,22267.797,26065.611,19427.881,12031.599,5630.000,1762.189,439.161,71.779,27.920,21.722,
488,3467.068,3216.572,3349.322,2293.501,2755.586,1757.233,1695.547,1483.793,1222.767,2148.917,2459.547,2656.495,2810.656,2121.135,1323.216,861.764,659.095,1071.660,2671.199,7800.206,14764.253,16777.790,13846.437,7688.925,3022.286,955.742,448.646,367.442,393.293,397.261,376.620,376.541,381.853,374.482,412.194,339.906,366.859,361.191,366.530,353.216,363.683,349.146,354.117,397.343,364.948,331.353,378.704,363.847,363.968,352.764,364.950,353.147,366.770,393.591,392.391,381.476,357.862,352.087,376.332,335.824,326.599,311.731,312.219,299.843,287.131,276.382,278.854,270.050,253.448,259.100,259.730,269.135,254.702,261.099,258.345,238.349,212.784,204.638,218.462,195.518,185.973,190.827,180.890,172.476,174.304,156.155,152.615,147.608,145.538,144.826,135.907,129.806,130.138,120.621,111.133,112.698,111.123,95.311,96.275,79.474,85.610,70.514,82.657,83.613,95.382,126.854,187.614,254.862,295.913,283.800,230.298,175.203,116.767,76.742,58.692,50.473,44.754,43.824,42.923,42.086,41.584,43.933,52.402,56.174,65.095,64.921,61.815,55.681,44.499,36.663,32.989,34.458,30.929,31.955,32.633,34.649,37.102,49.051,359.559,1707.797,5559.178,12720.786,19454.782,21278.115,18101.868,11933.555,5559.297,2241.290,553.097,213.985,23.902,
490,3175.736,2529.174,2599.997,2130.813,2183.124,2372.200,2012.345,1732.869,1585.973,1427.997,1998.702,2429.842,2798.535,2109.540,1477.465,895.694,759.895,748.059,1559.133,4955.775,12095.958,16059.240,16057.861,10632.285,5048.565,1824.757,496.111,378.151,412.619,429.655,396.729,389.689,390.658,356.623,379.949,372.886,368.195,353.518,362.656,320.775,338.735,334.716,355.418,363.655,335.180,365.308,386.908,382.977,376.276,345.535,327.188,362.772,366.048,372.979,373.680,363.060,347.552,330.870,345.943,329.611,330.347,322.956,312.700,288.210,282.872,265.576,269.504,251.552,262.192,257.666,258.830,262.758,252.370,232.123,244.191,215.130,213.410,204.804,208.303,183.283,186.855,176.239,183.474,156.874,162.039,162.664,147.998,144.628,143.216,135.870,131.981,130.338,119.596,120.167,113.853,107.658,101.209,102.235,85.637,87.368,82.266,81.401,75.359,86.223,80.937,105.282,144.379,201.305,253.069,280.628,255.737,207.007,145.983,99.885,68.909,48.561,46.319,44.227,39.302,44.707,38.520,41.384,46.739,56.295,58.870,69.835,67.795,62.673,51.339,42.555,34.578,35.966,32.269,30.797,33.110,38.638,36.541,39.832,58.697,304.998,1686.533,5629.455,11181.917,17615.329,20027.465,17349.306,10822.893,5863.996,2182.648,1052.297,62.575,
492,4131.944,3659.631,2106.115,2759.749,1820.182,2056.139,1584.462,1576.248,1684.218,1543.534,1956.714,2354.805,2707.104,2199.115,1988.830,1090.292,854.789,675.380,1027.230,2816.301,9025.932,14051.084,17327.839,13578.052,7670.176,3107.131,805.015,378.755,381.732,389.427,392.527,382.862,359.312,375.209,368.759,360.495,350.296,372.105,371.156,349.603,299.562,325.671,358.865,333.332,311.955,346.261,353.686,336.914,344.013,351.144,368.226,349.826,354.347,339.560,353.932,342.539,343.954,339.419,324.777,311.953,334.494,306.905,285.764,273.220,260.088,242.054,265.043,241.978,260.582,249.288,256.711,234.552,238.066,244.424,225.381,207.438,205.033,190.588,187.995,194.418,185.711,172.367,181.287,170.906,148.905,156.510,154.565,143.150,144.599,139.699,133.912,126.189,130.654,123.093,106.612,108.334,109.982,98.396,93.726,80.754,79.762,73.303,78.135,77.164,74.230,86.585,111.254,165.538,202.560,250.549,270.420,235.889,184.222,131.366,84.804,56.614,50.014,43.499,41.186,38.134,42.280,41.836,38.969,43.145,49.631,64.681,70.799,75.896,62.351,51.731,39.440,37.740,31.419,33.182,30.121,34.332,34.056,32.702,40.859,53.161,334.231,1811.478,4825.581,11286.009,17445.817,20115.376,16189.679,11253.774,5842.054,3170.769,448.277,
494,4397.770,3133.354,2684.742,3050.926,1969.169,1436.147,1693.578,1601.577,1479.909,1186.954,1347.862,1731.515,2465.155,2414.946,2137.243,1442.351,923.480,620.175,678.225,1421.868,5862.143,10755.929,16752.543,16164.992,11065.570,6071.480,1575.486,507.427,398.817,383.512,357.360,365.987,371.136,348.459,392.718,376.379,344.663,343.563,334.270,341.677,317.470,314.504,337.555,315.988,325.499,346.749,322.168,342.422,336.346,346.224,363.013,330.586,348.025,340.459,329.501,333.603,357.158,309.898,310.099,304.320,304.856,289.149,262.239,284.425,257.048,241.904,249.737,236.729,250.785,239.084,233.085,225.298,222.199,236.469,224.278,209.208,208.222,198.509,181.443,180.763,180.755,170.200,168.337,157.845,149.340,151.338,141.337,144.485,141.327,139.251,125.547,124.181,115.157,119.815,109.119,104.175,97.910,102.176,92.172,84.627,81.539,81.406,69.506,68.053,72.680,78.230,81.499,116.296,154.969,224.983,254.372,263.077,218.591,165.802,119.710,76.652,56.570,55.238,45.364,38.673,39.738,42.824,39.275,38.686,46.423,56.487,67.135,73.186,69.863,59.019,44.494,36.493,33.827,32.280,30.338,29.368,32.540,31.472,36.964,35.304,53.585,340.849,1333.231,4978.740,11420.359,18225.730,18924.537,16556.259,11928.764,7299.115,2266.418,
496,4520.987,3133.105,2896.648,1796.537,2865.644,1714.845,1886.536,1775.230,1586.632,1199.056,1516.336,1759.137,2230.475,2346.728,2287.311,1563.359,982.842,680.781,639.492,837.888,3379.847,7578.139,14644.384,17220.818,14435.605,9035.064,3015.284,754.432,396.823,400.639,339.403,364.350,348.418,357.990,384.484,367.519,359.242,340.627,330.567,341.627,309.845,338.370,343.732,334.244,329.409,329.846,327.484,311.413,307.504,325.586,319.118,331.776,304.717,310.452,313.129,321.636,321.503,314.913,301.334,297.947,319.993,284.579,290.132,262.721,254.074,239.544,235.812,244.292,228.033,220.623,242.111,222.373,224.227,223.075,217.770,206.433,189.413,207.507,183.869,176.849,167.258,158.148,176.446,161.687,151.323,145.763,127.609,142.646,128.447,123.619,124.668,120.730,124.296,114.600,111.961,106.847,109.516,92.207,81.445,80.854,78.060,75.520,73.700,67.531,75.046,77.646,66.957,93.030,109.371,170.527,228.153,252.804,251.413,192.097,144.712,97.955,66.981,52.281,46.963,38.171,40.405,42.759,41.365,37.510,40.428,47.102,59.657,69.493,71.375,70.326,51.629,42.114,38.573,32.716,32.064,28.919,31.915,32.772,36.963,36.833,31.719,62.022,255.188,1689.645,5548.338,12416.258,16961.167,18634.202,17902.731,12819.854,6536.982,
498,3780.188,2315.515,2993.382,1938.479,2053.491,1945.240,1381.494,2065.930,1187.780,1577.281,1165.239,1449.229,1913.439,2299.599,2214.700,1744.326,1149.783,634.153,610.692,628.756,1800.905,4887.673,11906.849,16530.658,17165.993,12605.997,4977.294,1469.076,447.528,354.655,360.648,362.559,329.268,376.877,378.622,335.013,335.725,366.276,338.695,325.896,309.643,315.029,335.757,301.714,300.337,318.615,322.829,321.866,325.613,316.476,336.896,327.069,322.685,321.968,318.578,315.426,312.462,296.528,302.096,290.805,290.093,271.696,286.627,247.979,241.566,233.474,231.710,232.181,217.690,215.740,225.514,215.262,230.940,210.837,214.706,202.045,196.729,195.269,178.577,170.240,161.799,168.503,169.452,157.780,145.890,151.492,135.903,132.728,129.424,128.810,120.856,109.882,105.695,122.445,106.498,97.999,109.466,95.921,89.569,88.468,78.766,78.814,74.477,73.654,70.841,69.767,65.672,82.159,96.754,124.947,184.953,221.303,236.340,224.460,174.305,130.090,88.676,58.405,51.599,41.118,41.557,41.370,35.622,34.681,37.344,41.888,47.874,62.077,68.173,75.585,64.747,54.009,38.753,30.978,27.898,28.896,28.406,34.594,34.527,33.935,39.815,38.753,50.190,374.914,1975.320,6474.264,11752.774,16499.646,20644.339,19463.422,13334.018,
500,3254.694,3622.088,2398.769,2633.927,2263.091,1849.015,2002.700,1690.536,1098.368,1242.063,1095.985,1258.154,1386.707,2052.509,2331.931,2132.264,1322.675,773.939,593.461,544.970,876.261,2590.033,8522.991,14547.359,17954.125,16023.536,8238.411,2961.911,716.150,336.033,372.250,361.010,341.982,344.867,332.017,356.148,327.707,335.060,313.498,336.619,291.467,289.138,298.106,306.432,294.914,314.435,325.917,300.819,339.197,310.358,335.922,322.776,311.922,305.990,299.194,326.354,302.081,319.369,297.095,291.091,262.836,271.678,259.964,248.644,249.848,229.967,218.236,230.766,210.534,205.550,213.159,202.459,228.594,204.513,207.944,184.376,175.310,179.837,173.182,164.745,158.370,170.237,161.988,151.187,155.710,137.058,138.962,130.909,131.412,121.376,117.709,117.603,106.271,108.366,98.474,103.824,93.968,90.812,91.022,84.294,78.064,78.294,74.086,73.601,69.267,66.175,67.424,71.679,75.002,98.001,131.740,181.574,227.458,239.796,212.097,151.847,110.057,77.219,59.162,41.036,38.760,45.707,39.226,37.869,42.489,40.609,41.831,48.743,61.188,75.378,69.525,61.178,47.943,36.404,29.774,26.791,28.477,30.093,30.779,33.912,32.410,34.866,34.064,51.703,332.461,2186.462,5405.524,10730.260,18113.734,23262.670,22052.305,
