472,4038.986,4132.546,2360.268,2502.099,2309.721,2066.204,2624.376,2954.158,3843.242,2710.550,1929.402,1309.097,1032.896,1463.985,3721.433,7506.823,11733.031,13173.446,10426.956,5037.574,1814.383,648.880,344.671,376.441,362.774,299.577,341.959,371.329,306.322,331.594,292.531,300.260,283.707,288.644,315.551,301.519,283.389,286.603,298.711,302.901,294.533,285.251,293.164,336.043,293.767,300.069,294.465,301.330,299.945,292.044,296.734,296.898,308.341,292.059,290.036,282.111,289.483,274.592,279.246,271.393,259.558,251.816,219.483,217.754,210.050,212.445,198.187,199.731,187.834,172.297,193.659,183.398,183.444,165.324,164.753,158.406,160.170,150.171,153.640,136.420,142.542,124.527,151.873,134.051,120.816,119.884,112.952,121.695,126.693,118.105,108.758,95.689,85.475,87.891,84.442,89.644,78.051,75.095,102.743,142.239,231.730,313.403,377.802,348.818,288.087,201.469,121.228,72.540,59.565,40.954,40.623,37.010,35.250,37.270,41.247,51.261,52.422,59.166,64.713,56.608,44.250,38.200,33.728,30.917,33.744,35.510,29.884,33.210,36.853,53.944,336.464,1838.640,6299.339,10295.403,13564.123,17720.514,17179.584,8023.076,5166.245,2302.129,298.148,46.912,22.205,22.359,20.148,19.629,17.542,16.415,19.612,18.455,21.276,
474,4441.821,3543.245,2544.701,2769.380,2193.246,2419.710,2317.038,2827.066,3539.250,3351.073,2455.248,1419.160,1131.620,1048.253,2086.591,5210.548,9641.630,12757.171,12722.403,7640.930,3354.744,1183.476,394.631,362.901,335.083,354.209,332.325,298.531,334.332,312.266,298.015,303.542,306.851,271.362,269.651,304.563,302.774,293.375,293.428,263.764,298.864,273.410,290.749,294.760,315.242,303.959,291.121,299.334,275.082,290.563,311.917,285.969,305.590,294.957,256.446,281.246,277.049,267.102,254.084,244.872,261.662,236.400,234.208,226.074,214.379,213.177,196.796,192.636,186.873,173.430,181.919,176.954,172.465,172.450,160.836,147.604,151.935,126.924,139.769,143.174,125.867,133.501,134.032,135.662,120.299,117.187,120.228,115.583,122.134,120.041,104.092,95.899,89.031,90.241,77.513,81.967,79.443,76.240,82.958,95.692,149.245,256.881,316.396,353.955,319.492,257.199,165.646,107.749,68.473,47.479,38.987,45.831,36.630,38.965,39.090,42.450,44.009,53.759,61.272,61.911,55.705,38.276,36.082,34.509,24.703,28.399,30.972,31.121,38.198,36.443,56.799,430.527,2157.594,4655.006,9712.560,17181.802,21584.882,11906.390,11087.199,5496.582,1291.760,293.356,44.517,21.043,18.416,17.764,18.608,20.099,22.988,20.797,23.352,
476,3046.277,3439.144,3089.461,2454.000,2704.822,1785.249,1959.356,2398.894,3542.446,3451.322,2477.110,1764.292,1158.691,784.369,1302.246,3171.129,7410.177,11804.667,13163.747,10055.699,5656.074,2131.392,614.704,351.988,312.859,302.109,337.102,277.309,272.458,286.469,327.456,287.100,297.689,301.881,306.041,295.340,273.642,287.372,277.167,275.034,250.694,267.295,309.852,311.652,301.919,285.209,284.351,280.542,299.038,281.716,255.776,270.317,300.800,291.976,285.848,254.574,259.107,290.128,246.987,242.322,239.113,215.674,209.657,208.294,189.098,200.551,206.486,192.597,176.590,170.059,177.641,177.367,175.386,152.918,162.953,152.737,140.661,143.504,145.233,136.941,124.615,122.612,144.341,128.056,116.141,111.564,119.849,120.628,131.664,114.465,101.153,92.039,86.806,80.901,77.563,81.912,67.058,73.849,73.526,79.147,113.863,173.240,239.323,317.949,343.075,307.160,228.509,149.406,88.880,57.012,43.855,47.664,39.012,33.367,35.169,36.936,38.846,48.923,59.674,59.266,62.555,50.018,40.337,32.281,30.851,29.159,33.368,28.691,33.033,31.558,38.719,58.102,371.499,1322.916,5424.785,12724.939,17871.125,13239.890,13536.354,9024.892,3596.013,1270.199,265.998,42.567,22.747,19.768,21.904,21.544,20.535,20.472,23.000,
478,2653.973,2729.554,3577.028,1987.779,2169.541,1772.422,1740.414,2364.540,3026.873,3013.532,2846.663,1662.242,1265.646,870.040,916.207,1834.054,5191.741,9812.154,13222.291,11951.656,7988.590,3743.194,1065.410,423.689,304.728,326.396,284.025,292.654,297.229,305.762,294.297,291.757,329.207,300.722,293.686,292.982,248.966,247.345,281.313,240.625,262.137,281.822,275.568,271.982,305.303,264.197,242.824,277.561,255.007,270.258,282.531,268.510,277.580,260.604,277.083,260.753,249.647,247.429,247.347,240.009,222.507,215.786,210.569,201.441,207.030,192.683,186.384,183.607,178.319,181.574,176.671,175.247,177.142,157.845,154.127,150.311,150.933,127.877,143.395,134.891,129.714,131.163,138.383,123.199,117.944,118.716,104.514,110.849,124.826,112.906,99.570,91.068,89.057,84.382,76.749,76.096,71.909,73.153,74.394,70.344,78.317,116.008,184.782,262.955,327.375,332.024,262.250,193.216,121.220,79.635,54.301,42.782,37.595,33.260,36.034,35.559,34.169,40.112,51.257,54.171,64.746,61.124,56.301,40.343,32.364,29.709,27.477,26.504,30.744,30.304,32.333,35.042,49.387,236.411,2368.778,6900.213,10691.046,11308.051,13257.914,11835.540,7105.117,3357.234,1167.702,250.573,45.699,24.321,20.179,19.940,17.254,24.339,21.582,
480,3575.249,2398.610,3235.376,1903.940,1695.614,2207.069,2151.721,1583.878,2357.200,2845.806,2811.470,2310.307,1540.139,892.909,663.304,1005.680,3030.300,7095.958,11383.616,12944.945,10386.611,5825.179,1988.845,661.009,360.101,355.269,244.189,308.021,286.844,264.925,329.807,281.365,280.955,274.369,322.558,277.256,244.470,264.098,264.777,243.581,267.954,250.878,281.632,271.410,296.848,270.253,261.031,260.226,258.933,250.121,260.904,244.656,282.714,249.728,252.439,279.769,260.148,258.089,232.690,217.322,225.389,216.908,193.751,206.023,201.592,190.430,187.880,190.660,173.607,170.103,167.964,150.896,165.123,173.839,141.590,142.794,141.629,137.591,133.589,128.300,122.667,126.497,128.103,119.735,112.801,107.694,110.995,114.359,125.375,103.428,97.461,93.109,84.621,86.938,72.659,79.282,70.129,69.385,72.224,67.176,71.398,86.969,125.982,200.682,267.398,309.936,298.470,237.541,174.199,113.208,67.919,50.867,40.584,33.823,38.142,37.792,36.790,40.296,42.715,49.172,58.289,62.550,57.005,53.644,42.035,31.826,26.688,29.458,35.524,30.467,31.880,33.603,33.725,44.015,514.218,1961.397,4108.860,7429.497,10600.688,12637.177,10707.314,6727.145,3637.586,1231.072,276.165,40.989,20.367,19.384,22.173,20.721,21.716,
482,3699.820,3837.685,3458.586,2026.884,1734.661,2147.746,2010.471,1479.653,1935.629,2772.725,3029.560,2429.315,1728.438,1168.614,753.698,633.442,1510.630,4476.282,8633.081,12280.785,11914.816,8399.729,3581.941,1163.305,422.750,300.107,308.974,293.485,291.000,317.735,287.085,265.222,291.032,252.491,267.754,270.346,221.375,251.083,244.662,267.032,248.236,254.276,263.715,270.748,291.331,241.148,254.856,267.226,258.551,243.574,269.455,237.591,266.071,250.580,261.339,248.540,260.067,228.252,221.087,225.185,220.877,205.274,189.348,199.006,189.129,190.878,181.479,167.659,156.679,170.804,150.426,165.185,154.008,152.733,138.933,133.516,145.668,127.602,130.347,124.310,121.309,128.574,131.092,120.661,115.234,103.514,107.557,105.770,119.996,104.529,101.941,93.809,87.389,88.002,75.401,74.596,75.093,65.540,61.908,58.725,63.278,68.265,96.915,134.351,207.660,266.682,301.080,289.110,220.275,148.537,98.627,59.734,47.231,38.956,32.836,34.076,39.179,31.745,38.246,41.680,49.701,57.360,63.668,61.082,48.641,40.581,33.573,31.222,29.658,30.780,30.036,32.396,30.475,34.447,44.561,233.552,930.738,3264.895,6450.583,10964.400,11683.158,9911.156,7478.249,4110.175,1385.650,239.344,41.451,22.576,21.893,19.234,19.921,
484,3511.147,3372.154,2993.204,2043.589,1791.295,2173.800,1496.348,1063.884,1801.285,2561.981,2962.377,3005.846,2075.209,1210.870,770.446,591.716,844.069,2724.272,6023.641,11050.611,12720.632,10512.873,5413.841,2138.230,652.886,395.752,238.020,271.108,324.490,274.761,264.388,282.349,265.542,239.347,269.473,285.044,245.049,260.880,283.558,233.342,247.051,228.793,240.197,264.269,261.114,237.586,243.517,244.473,246.801,230.363,253.885,264.065,269.984,234.311,261.576,250.492,230.479,222.741,212.077,213.629,216.089,200.320,184.907,192.600,176.967,187.619,178.513,177.227,158.138,175.798,146.001,158.575,151.755,143.198,150.600,137.791,123.542,130.276,122.039,127.197,117.530,120.770,122.654,117.495,116.216,102.475,104.957,110.061,120.842,96.594,96.189,95.895,83.981,82.123,82.315,72.418,72.915,65.022,73.484,62.844,64.939,60.016,76.020,100.936,149.316,213.466,294.927,291.073,258.405,203.339,133.710,77.080,49.266,43.635,32.757,36.445,35.384,31.172,33.888,37.387,36.953,54.563,59.546,65.147,60.189,46.853,35.043,33.619,31.258,29.868,29.402,26.805,28.964,30.494,31.972,40.051,176.902,1136.426,3105.827,7156.353,9894.790,10743.908,10938.239,8789.183,4987.621,1350.798,307.004,39.125,20.957,21.850,20.547,
486,3212.867,3775.700,4238.133,2650.829,2522.850,1682.337,1409.639,1330.925,1452.545,2066.980,2620.321,2952.553,2381.776,1573.365,1028.800,661.314,652.100,1559.226,3862.828,8663.238,12333.263,12370.493,7886.948,3606.563,1170.170,369.933,320.555,256.380,263.154,258.329,272.837,284.543,252.572,249.857,256.089,246.688,240.276,251.150,241.910,239.359,246.579,269.393,266.330,275.638,276.040,233.970,242.051,237.821,239.069,235.621,229.286,259.226,247.569,239.124,248.337,241.436,217.673,210.779,220.494,200.867,204.824,206.414,195.089,183.242,185.242,169.925,170.743,174.946,155.206,170.343,156.749,155.068,150.117,154.769,150.967,132.517,128.857,138.387,119.315,115.847,116.624,117.663,124.864,113.017,114.710,107.662,102.445,108.699,112.426,98.145,93.769,88.998,85.882,77.716,72.738,71.784,69.451,63.413,58.528,61.147,65.459,63.117,67.572,71.673,116.012,157.959,228.695,277.360,271.565,237.157,170.605,114.661,77.016,53.159,39.529,36.480,35.614,29.211,32.804,30.697,38.354,42.811,50.470,59.133,64.558,55.098,47.630,35.192,30.989,28.190,27.375,24.826,28.250,28.143,33.655,33.456,43.185,252.205,1055.680,3422.699,6275.660,9274.300,12407.509,13598.346,10562.284,4419.190,1742.635,255.391,53.550,24.756,19.867,
488,2464.417,2998.466,3046.915,2238.688,2566.155,1481.739,1897.737,1379.031,1133.315,1617.519,2365.528,2799.033,2516.608,1917.129,1112.998,740.085,543.364,807.114,2133.205,5965.995,10812.143,12687.562,10640.744,5783.378,2300.516,564.886,310.634,266.459,246.218,252.726,279.882,262.937,248.018,248.838,252.755,244.468,225.344,226.863,228.621,231.501,231.116,237.270,252.740,253.485,233.334,226.040,238.912,243.779,232.521,231.161,216.661,220.800,215.741,217.353,224.151,220.778,212.004,205.963,206.489,211.445,196.320,175.247,179.014,162.745,160.772,161.442,160.176,154.285,143.332,156.049,142.687,145.420,139.079,127.707,128.563,136.916,123.621,130.906,120.245,107.902,115.148,125.786,122.804,110.883,106.443,90.192,100.472,96.100,118.321,99.151,88.746,86.623,82.114,75.421,75.528,77.083,69.070,63.733,59.701,59.669,60.159,65.823,69.235,63.710,78.811,107.858,170.717,226.513,266.367,262.807,220.026,167.222,100.020,65.064,44.766,36.018,38.974,30.599,35.349,30.978,33.415,37.649,41.938,51.527,65.520,59.969,55.561,43.574,35.373,28.902,26.028,23.875,30.159,23.400,30.228,33.136,28.700,44.155,184.635,943.723,2649.817,5720.497,10382.891,14934.336,17752.326,9682.249,5915.527,1440.869,418.178,182.628,25.896,
490,2784.027,3935.803,3624.748,2218.470,1958.317,2178.906,1672.762,1742.756,1483.550,1510.527,1929.501,2682.687,2666.633,2008.247,1360.240,761.946,479.897,625.447,1165.925,3848.645,8589.067,12314.923,12461.194,8466.834,3829.447,1062.847,344.086,244.061,249.718,251.436,313.807,254.892,283.478,268.229,220.720,283.048,238.955,217.856,230.098,242.167,225.554,205.410,255.633,233.966,243.593,243.577,224.505,239.862,222.847,227.151,215.428,237.969,228.251,206.416,235.714,208.146,216.274,224.098,197.104,203.189,197.338,172.712,177.882,178.246,156.324,172.710,159.317,160.098,155.032,149.854,145.910,143.709,130.444,133.871,124.850,126.203,124.191,127.879,116.390,109.336,116.057,110.783,134.858,107.435,110.409,94.469,98.303,92.987,103.403,95.666,93.291,90.394,77.813,75.146,74.835,64.573,72.969,63.897,62.209,64.400,56.887,58.458,58.941,54.239,65.102,75.865,124.161,190.928,235.632,267.001,241.085,194.133,128.490,79.583,55.518,42.601,33.436,31.513,33.378,34.139,31.137,33.999,42.865,45.508,58.106,62.400,62.303,52.337,41.407,32.414,29.010,28.540,28.197,27.335,28.952,27.851,31.855,31.655,45.927,175.009,838.646,2716.351,6466.333,12342.522,19110.514,14401.263,10580.062,3917.850,1559.289,861.473,41.441,
492,4538.005,3612.899,2650.920,2588.778,1875.881,2485.858,1779.286,1468.482,1075.540,1123.267,1789.693,2099.494,2367.169,2308.019,1630.877,1012.809,598.262,531.453,661.190,2333.920,6125.671,10629.713,13341.865,10605.283,5906.892,1984.037,549.808,268.747,245.946,265.215,281.514,259.449,271.217,268.226,235.055,246.662,232.494,254.703,210.848,238.718,225.038,214.072,244.675,237.993,242.813,237.061,219.469,224.333,217.218,223.664,210.822,208.638,216.912,210.927,222.179,211.960,224.043,209.088,202.180,191.719,202.397,180.344,171.523,179.648,160.502,165.369,159.463,151.180,156.315,149.475,129.156,133.580,138.487,138.383,131.872,120.967,120.520,125.690,122.670,107.979,113.357,107.827,116.551,116.316,108.478,89.077,104.525,100.160,97.394,97.059,88.534,92.590,80.646,80.296,74.757,66.894,68.681,67.042,65.610,62.057,57.154,55.876,53.288,54.849,57.031,59.131,91.351,145.748,193.862,238.366,251.297,230.007,167.263,115.761,73.154,44.745,34.498,32.574,34.161,33.998,29.833,30.686,36.257,39.915,44.495,59.951,65.964,66.028,52.818,39.657,33.678,30.470,25.149,25.682,30.326,28.945,27.962,29.293,31.010,39.944,168.302,905.204,3020.153,8114.678,16489.215,15420.831,14149.888,7436.542,3883.734,2274.052,263.609,
494,3598.838,3492.969,3463.965,2670.445,2503.612,2332.322,1293.088,1674.373,1071.830,1514.828,1335.587,1850.326,2284.396,2422.159,1845.494,1169.420,630.595,536.522,442.728,1155.246,3905.560,8173.375,12658.229,12243.118,8504.580,3749.979,1112.480,334.808,258.199,285.889,247.230,277.786,281.554,256.530,230.117,260.833,218.468,227.237,214.441,235.595,219.466,213.844,238.371,218.593,208.945,220.949,220.941,232.483,214.162,203.779,198.329,194.986,226.383,205.663,200.473,222.402,206.869,208.190,172.067,184.413,176.741,158.274,174.629,167.993,159.334,144.646,147.634,146.554,153.208,144.137,133.786,139.454,137.030,132.029,136.277,123.557,120.146,120.666,114.716,111.606,99.711,106.394,123.666,106.076,104.998,93.271,93.942,93.183,101.812,93.710,91.239,87.892,79.177,81.594,77.349,71.114,64.296,59.562,61.365,55.019,51.236,53.942,55.204,51.628,56.084,52.629,64.148,97.779,151.402,202.381,246.600,237.577,212.975,148.487,97.676,57.404,41.163,38.169,33.118,32.922,29.748,31.785,30.012,35.663,37.771,48.140,59.763,64.716,60.878,50.412,39.930,34.010,26.007,23.394,21.976,21.366,27.334,27.300,29.856,29.055,36.756,161.136,851.255,4293.784,9096.837,12599.636,13465.028,10655.739,7327.622,5415.707,1263.500,
496,3139.872,3391.910,3397.403,2395.328,2350.789,2048.828,1652.153,1656.670,1396.311,1421.080,1219.992,1624.611,2149.659,2430.979,1992.427,1298.312,809.564,490.223,462.454,618.998,2170.054,5476.807,11116.714,13180.483,10900.835,5943.033,2035.635,547.283,304.762,269.109,227.094,265.594,277.159,243.741,275.465,249.103,232.794,215.033,210.673,214.540,210.827,249.866,235.143,237.703,218.866,215.234,217.598,202.516,215.298,209.516,181.213,201.886,211.886,179.570,211.782,200.461,198.909,183.028,179.151,184.478,174.199,146.658,154.670,161.041,143.978,164.713,134.777,132.339,133.064,143.914,129.942,130.904,135.492,125.790,125.986,118.627,112.093,121.644,101.789,109.271,98.120,109.702,120.819,100.749,92.106,91.190,90.560,103.261,98.002,90.619,90.459,82.734,82.667,80.472,81.509,69.382,64.737,67.253,66.985,61.887,54.882,50.875,49.001,54.624,47.322,46.131,54.224,66.236,97.644,153.679,198.652,234.429,235.798,191.736,132.703,79.750,50.848,43.708,36.221,29.029,32.490,30.673,31.337,30.979,36.087,40.644,47.521,58.672,64.770,62.754,48.771,42.477,27.258,25.066,22.579,23.138,24.283,26.264,27.412,29.318,27.092,38.543,165.697,1947.713,3996.324,8173.362,10398.942,11644.076,10194.194,9058.719,3690.666,
498,4039.558,2918.583,2236.459,2609.978,2207.526,1904.027,1885.515,1646.558,1403.214,1011.952,1177.871,1117.198,1799.855,2169.218,2070.819,1659.170,1029.209,559.500,538.078,443.846,1256.117,3630.674,8887.082,12731.374,12379.379,8375.167,3631.055,1023.371,336.581,287.703,211.144,240.888,230.315,223.889,246.750,226.707,241.626,245.140,205.750,225.213,236.469,227.622,226.626,222.713,225.701,203.906,205.077,201.042,194.495,196.985,202.244,192.243,196.465,183.885,203.884,192.545,202.092,179.424,175.298,170.139,165.081,162.814,162.098,159.688,157.148,152.016,145.069,143.932,138.642,145.839,139.209,133.015,129.514,134.458,116.398,104.736,109.350,117.165,106.945,107.754,112.484,104.658,112.125,101.976,88.112,92.883,90.002,93.066,100.719,83.443,78.979,92.122,80.855,78.856,75.533,72.299,59.360,66.544,64.449,55.704,54.350,49.723,51.782,55.301,51.347,53.914,55.708,62.434,74.686,116.328,175.863,214.768,237.945,210.023,161.387,114.642,73.490,45.059,38.136,27.989,30.960,27.659,29.846,23.792,30.568,35.565,42.643,50.804,64.262,63.538,60.878,45.121,33.917,27.320,25.738,23.190,25.515,28.727,27.790,31.192,31.331,32.337,39.709,619.082,1533.036,4208.749,6794.882,10004.253,11149.414,11116.162,7424.134,
500,2741.268,2989.312,2269.283,2121.018,1984.554,2488.473,2017.729,1240.443,1250.266,934.844,964.094,1024.067,1399.341,1844.953,2189.981,1932.003,1252.085,801.500,472.077,416.297,679.451,2021.032,6240.674,10945.187,13422.336,11054.461,5970.656,2196.224,540.261,246.802,201.744,241.460,237.638,212.934,238.286,225.509,224.467,213.817,189.146,199.898,211.554,224.231,186.525,226.437,209.000,203.836,205.326,223.158,204.221,198.154,198.901,184.847,197.122,196.129,206.529,185.895,195.445,189.268,177.266,163.790,158.531,161.538,167.745,159.290,152.231,150.495,145.014,130.736,133.485,137.383,129.305,122.465,124.294,125.594,123.947,106.965,111.546,114.010,100.766,102.516,93.592,101.415,113.326,91.138,94.633,85.726,88.365,81.369,96.477,86.410,73.949,79.915,81.301,74.925,69.802,66.641,64.687,64.135,64.797,56.232,56.977,54.886,50.055,47.495,43.276,49.760,44.609,53.224,56.607,80.882,131.781,176.647,210.688,231.644,196.456,144.362,97.369,68.181,44.610,33.634,30.289,27.946,27.955,30.204,27.864,33.532,38.696,40.032,54.625,58.260,65.435,59.346,42.441,32.445,27.581,26.987,23.017,23.304,25.009,27.335,27.696,28.539,28.720,81.505,306.717,1551.498,3263.674,6414.630,9448.979,12416.462,12314.889,
