472,4408.468,3239.588,2781.639,3122.057,2271.959,2679.126,2902.661,3782.728,3141.399,3058.497,2375.352,1447.112,1026.828,1305.337,3105.727,7392.208,13327.342,15703.105,13401.037,7325.155,2908.583,1001.266,488.611,462.568,468.295,434.342,500.428,394.025,423.729,470.019,435.466,449.034,426.481,427.903,428.516,424.371,376.735,406.064,400.724,412.733,397.607,399.979,375.659,415.437,420.457,447.170,414.661,440.004,436.404,442.599,426.527,448.641,445.292,459.694,461.469,410.838,444.733,401.512,415.779,414.705,373.248,392.133,355.637,336.543,341.451,316.055,320.242,303.283,298.058,291.183,280.636,272.812,261.124,255.613,252.229,239.906,232.540,231.411,218.804,223.949,200.133,195.120,178.884,161.251,176.317,166.899,178.897,170.661,156.521,140.069,138.193,132.389,140.445,144.988,132.627,134.485,122.509,118.325,133.572,174.126,223.655,325.540,391.008,374.517,298.800,225.812,138.818,88.001,69.628,56.751,49.419,47.970,49.955,45.019,42.815,52.260,56.902,65.086,61.912,61.737,50.141,43.270,36.247,32.239,34.233,38.331,36.908,45.849,44.216,75.788,723.134,2368.641,6878.353,13940.167,21134.227,24933.111,23576.696,16016.209,9881.917,4244.774,856.570,63.940,26.109,22.962,23.836,20.141,21.202,25.920,19.795,21.684,22.457,
474,4336.475,2138.825,2632.168,2737.058,2082.958,2129.310,2372.314,3475.358,3474.105,3227.882,2627.818,1755.270,1206.591,1206.196,1696.296,4846.751,10189.713,15284.154,15288.512,10598.626,4861.706,1728.840,588.090,453.963,434.806,391.219,471.059,433.878,391.877,433.589,417.213,403.621,399.934,424.201,402.561,392.799,373.540,374.706,396.485,400.239,391.198,408.545,399.350,407.876,423.272,422.335,429.655,438.513,420.619,408.251,443.206,434.179,417.608,429.108,441.609,432.731,428.065,398.768,386.248,389.648,372.503,358.699,352.310,334.261,335.546,323.931,310.379,310.564,299.671,289.015,286.408,259.886,264.078,246.694,239.587,223.365,227.897,227.885,221.926,209.605,203.384,195.441,174.350,172.179,154.444,173.472,178.035,165.089,155.438,140.034,144.374,130.652,146.273,143.210,135.494,127.692,118.642,115.107,116.957,141.803,181.328,245.245,327.664,376.814,348.772,287.150,186.893,126.733,80.899,58.811,55.963,50.471,45.534,49.771,44.866,48.516,50.614,58.028,62.213,61.858,61.509,54.047,39.475,36.333,37.092,32.219,34.339,40.265,44.250,40.790,101.782,461.235,2067.430,6024.751,12691.424,19220.479,23694.718,21763.170,17295.302,10388.421,3496.443,449.340,57.390,28.437,21.885,22.222,23.250,20.695,23.649,24.145,20.286,
476,4162.506,2397.529,3331.306,2772.767,1876.706,2094.390,2079.745,2661.233,2807.425,3115.927,2773.997,2143.503,1291.483,874.062,1283.176,2809.324,7491.154,13327.557,15839.129,13451.178,7555.659,3280.544,892.702,499.136,415.797,409.052,459.493,427.757,372.550,417.888,370.471,399.781,426.484,393.971,392.453,391.958,374.067,384.716,357.952,392.934,377.451,380.013,362.999,394.873,379.430,414.200,387.193,419.852,430.184,403.707,435.130,399.942,397.885,414.475,398.219,422.696,406.510,404.697,403.414,371.126,369.002,339.665,348.252,337.333,305.701,308.751,297.763,291.346,268.587,260.237,267.018,260.367,246.573,231.103,237.749,238.327,222.684,216.957,228.556,195.517,197.850,182.227,178.997,170.077,159.711,155.162,173.118,160.571,144.075,140.608,132.333,135.844,129.069,140.214,125.081,119.349,113.391,103.602,109.247,123.510,130.543,188.310,269.897,324.206,348.328,316.644,255.643,157.440,106.956,70.864,60.576,49.639,44.225,50.093,44.945,42.509,47.584,50.018,60.691,61.779,70.211,57.821,51.288,36.634,37.951,32.905,33.834,36.343,36.087,37.130,40.837,57.723,316.500,1627.834,5375.379,10706.767,17863.102,22039.005,22515.028,17659.069,8525.622,2019.259,451.355,53.228,26.138,23.171,23.004,20.375,22.185,21.395,20.204,
478,3584.623,3358.098,2996.420,3023.613,1924.921,2199.704,1908.330,2340.238,2780.598,3282.713,2936.755,2209.578,1435.652,1038.344,962.829,1628.540,4614.121,10211.975,14792.259,15418.870,10907.565,5260.224,1544.003,531.171,310.245,407.413,463.531,370.829,370.021,398.061,390.265,388.134,399.416,383.893,371.413,394.644,360.003,365.578,365.173,349.177,372.575,411.041,375.344,351.399,374.912,385.891,374.172,415.582,417.993,402.526,390.973,390.953,404.063,383.768,412.459,410.213,402.003,381.185,384.342,368.629,360.481,354.309,328.089,326.048,323.324,297.279,293.927,279.879,271.385,269.189,260.790,251.553,232.805,235.560,227.489,230.556,212.062,210.784,209.679,194.725,184.245,187.086,171.568,165.765,161.662,153.875,154.390,157.413,155.703,143.367,141.259,135.482,137.675,143.135,128.469,117.909,117.719,113.677,104.697,102.624,105.648,141.463,203.644,270.904,332.744,339.125,285.090,212.557,137.210,93.152,67.646,57.309,47.907,45.446,41.881,46.258,49.294,47.928,52.992,56.656,67.070,62.856,59.345,46.888,39.274,36.035,33.644,36.616,36.383,36.242,35.418,38.449,54.840,291.539,1678.219,4569.708,10289.552,17622.554,22060.164,22289.420,14856.713,5875.537,2106.509,404.927,60.658,25.597,23.311,20.977,22.360,23.103,24.260,
480,3397.941,3317.756,2581.782,2183.390,2175.298,2505.844,2133.476,2000.917,2495.529,2906.552,2647.478,2499.840,1584.818,1035.151,871.308,987.713,2828.597,6943.654,12611.321,16076.905,13533.754,8273.973,2979.530,859.481,403.155,435.823,379.668,365.574,404.560,419.195,373.014,345.508,379.717,384.966,386.208,367.856,382.764,347.644,383.018,364.011,341.449,360.700,354.858,398.021,358.291,391.027,355.233,381.929,423.981,376.682,382.591,412.963,371.642,387.223,380.685,364.327,363.870,354.921,357.443,356.562,333.155,350.465,314.188,305.423,298.910,282.598,289.231,272.857,286.808,259.107,247.045,256.728,246.910,229.642,225.879,218.021,214.196,211.798,202.276,194.143,185.124,175.940,172.624,167.299,163.805,152.439,155.564,152.583,147.168,136.285,128.301,140.161,134.284,138.075,125.998,112.136,112.286,108.515,107.209,100.408,96.622,99.059,143.162,207.278,280.257,323.281,313.810,258.881,190.971,131.142,87.142,58.728,52.106,47.684,50.643,42.972,44.055,42.198,48.448,46.445,58.093,61.891,67.206,55.958,44.113,40.975,34.733,38.428,38.289,32.678,34.643,39.174,39.172,50.030,318.139,1241.547,4290.094,10422.074,17753.560,22539.743,20833.702,12739.860,6998.303,2231.210,597.332,67.885,22.641,24.264,23.583,22.578,27.210,
482,3630.771,3540.187,3074.257,2364.751,2483.948,2073.806,2188.587,2253.764,2005.821,2464.642,2952.818,2744.215,1980.433,1268.161,823.667,894.799,1556.825,4374.100,9542.328,15088.809,15541.280,11452.255,5062.242,1725.945,512.110,434.007,362.183,352.995,377.076,383.018,368.239,421.358,331.416,392.722,335.975,389.912,364.137,361.996,351.621,352.864,351.580,373.178,327.794,373.983,375.946,368.347,351.769,371.300,359.395,399.715,370.899,384.652,391.342,356.801,366.169,349.464,381.080,329.352,343.330,356.164,328.312,319.392,310.310,304.200,302.016,294.049,258.621,267.232,260.104,254.250,238.353,239.427,233.810,231.169,215.705,211.587,206.972,207.676,188.940,182.366,181.535,163.537,161.253,162.369,156.768,149.616,162.080,154.962,140.227,134.133,132.025,132.795,137.572,127.179,126.001,108.862,100.154,101.615,100.232,97.823,90.116,90.236,102.510,150.609,224.554,272.609,309.363,284.609,235.572,159.810,109.340,81.285,51.380,42.738,46.075,41.075,40.297,44.324,40.327,44.669,53.918,62.520,69.134,60.871,50.942,46.439,38.996,36.607,34.892,34.501,33.130,31.478,34.502,34.308,52.384,221.268,1283.755,4706.165,10892.316,17707.091,22996.079,19502.519,14250.797,7277.997,3073.613,612.072,80.684,28.458,20.394,26.175,24.471,
484,3036.700,2974.674,3746.142,2646.268,2864.104,1865.698,1671.056,1758.720,1623.079,2317.835,2861.121,2645.625,2113.614,1536.387,970.758,660.884,971.139,2609.813,6591.431,13237.768,16004.992,13971.528,7742.133,3035.803,795.825,433.265,360.161,397.815,391.150,334.251,408.884,354.851,358.286,365.541,380.796,356.243,359.490,349.946,351.355,320.173,342.042,348.191,334.670,333.024,333.795,357.397,323.482,345.700,370.338,387.631,359.384,336.326,360.041,370.994,353.005,337.361,351.372,361.810,334.840,323.766,318.897,292.191,304.113,293.646,270.136,280.460,257.433,264.191,249.906,237.182,246.840,225.916,237.133,214.292,201.676,216.796,201.237,196.441,173.639,181.701,178.278,170.908,170.945,153.399,150.536,146.529,146.941,149.672,150.637,129.731,131.049,122.911,130.617,122.759,126.410,112.195,111.468,99.548,95.221,90.069,87.732,84.666,88.774,111.333,155.414,221.642,286.252,309.827,277.421,216.603,138.964,98.556,59.551,47.765,45.966,39.818,39.586,39.729,43.628,40.266,43.793,53.332,72.295,62.030,58.956,57.155,44.141,36.881,31.898,32.787,37.053,33.561,35.897,32.467,36.218,48.818,273.902,1597.717,5169.836,11146.210,19589.377,21737.062,20148.860,13677.082,7947.013,2600.714,612.094,103.402,22.865,25.007,21.168,
486,2899.117,3784.109,2799.704,1982.074,2644.445,1980.201,1867.353,1771.016,1683.970,1995.270,2457.106,2783.512,2426.885,1881.285,1082.069,750.158,691.041,1498.568,4146.590,9938.024,15394.740,15876.906,10738.818,5150.312,1688.963,549.078,382.554,338.238,381.795,372.063,373.416,397.873,360.120,362.575,412.549,343.376,332.221,378.588,344.372,335.764,362.686,342.916,316.436,347.503,351.754,384.641,339.663,337.755,341.790,352.695,348.970,370.239,336.818,360.257,330.452,341.167,338.896,343.574,328.122,302.840,310.104,318.041,293.791,289.180,263.546,270.649,266.203,257.586,236.732,221.979,214.635,226.686,218.023,209.720,211.864,195.053,194.913,181.059,186.152,183.298,174.119,168.632,158.542,150.743,149.464,145.712,150.724,138.018,141.365,132.933,140.014,124.469,127.063,122.675,114.758,109.497,103.713,106.927,99.537,99.326,80.379,76.921,77.532,90.520,119.847,178.560,231.098,283.136,299.581,246.417,183.260,125.202,77.454,61.792,45.288,42.764,44.514,40.853,39.948,39.656,44.836,44.639,55.789,58.188,65.059,61.392,51.537,46.145,35.265,33.720,32.453,31.714,31.357,32.000,32.772,33.115,50.376,315.090,1582.387,4929.554,12690.920,18023.137,21034.605,19334.615,14366.145,6611.165,2358.174,683.013,52.012,25.357,18.037,
488,3805.047,3261.108,2465.272,2284.779,2093.373,2236.835,1604.537,1411.999,1891.050,1689.292,2366.596,2724.838,2490.208,2073.392,1335.884,879.123,715.686,916.013,2280.407,6707.031,12932.076,16218.390,13860.757,8096.365,3258.281,929.716,407.904,321.550,327.852,363.962,345.637,354.869,372.069,349.294,391.580,339.344,347.458,337.057,327.209,339.582,358.328,340.028,327.198,335.297,335.125,338.073,356.353,330.919,329.083,336.176,321.770,336.066,316.473,349.243,349.068,347.455,323.439,313.039,320.831,326.688,288.810,279.284,281.579,278.694,261.906,278.909,254.441,238.262,218.265,232.954,227.571,226.726,212.414,198.112,200.747,201.859,187.086,183.291,174.239,168.678,164.690,166.173,156.001,150.466,145.845,131.850,145.755,134.160,131.146,123.946,125.095,123.459,113.991,120.148,123.806,100.887,97.715,96.498,99.536,84.067,82.843,76.655,79.538,79.211,88.909,122.893,180.157,245.234,290.657,278.888,232.268,171.608,113.323,76.510,51.907,42.157,38.250,34.481,41.897,38.753,39.802,39.076,45.140,52.945,64.468,69.653,57.554,52.940,43.279,36.569,31.669,26.518,30.028,30.910,29.538,34.403,34.595,49.729,234.693,1200.818,5414.992,10255.674,16062.937,20048.507,19643.237,12883.022,6648.128,2806.690,494.351,70.702,23.437,
490,4696.257,3519.166,2986.126,2805.809,2755.544,1948.957,1815.951,1528.232,1607.396,1458.826,1590.718,2231.609,2585.360,2322.046,1409.888,975.947,651.264,662.720,1258.511,4265.126,10138.170,15108.779,15599.661,11233.382,5431.348,1649.389,527.374,381.732,341.660,358.234,351.533,352.880,346.914,352.929,375.084,356.992,351.570,330.000,330.693,327.510,348.585,342.703,308.272,326.637,293.820,332.725,317.226,335.769,328.549,350.782,322.452,320.430,337.868,309.423,335.207,315.255,323.057,320.619,324.057,302.834,292.527,268.339,278.265,258.162,250.874,242.109,237.924,241.338,218.463,233.254,212.527,210.624,200.925,192.693,193.071,187.376,191.163,176.041,173.488,158.509,163.935,148.042,156.276,148.645,142.504,140.180,141.927,137.029,129.806,121.370,128.315,118.832,117.500,123.527,112.081,104.580,97.154,102.907,92.721,90.095,81.092,74.418,70.268,72.313,73.654,100.981,136.764,198.827,248.549,279.541,259.392,204.887,148.543,93.009,66.962,49.507,38.462,38.237,39.561,38.429,36.024,36.858,42.692,43.601,58.994,69.303,62.107,58.746,49.388,37.608,33.500,31.742,28.572,29.684,30.038,30.398,28.648,40.056,45.325,225.400,1737.412,4483.064,9596.240,16048.188,20340.543,17665.067,12139.707,6891.226,2250.605,463.165,57.702,
492,2791.056,2728.989,3002.802,3060.089,2578.427,1975.385,2368.932,1435.554,1415.912,1271.878,1309.126,2262.271,2684.210,2360.203,1723.983,1108.683,631.244,560.664,741.584,2542.121,7073.306,12684.375,16412.750,14032.464,8061.303,3065.517,831.500,356.628,331.652,357.752,346.541,335.157,349.339,307.045,371.746,385.679,350.999,342.672,297.788,330.913,318.991,335.776,290.157,352.209,355.089,313.741,320.834,321.538,347.939,311.084,311.313,322.100,325.248,327.453,294.769,306.784,315.563,306.294,287.773,303.941,286.039,276.260,248.238,250.253,254.664,254.623,220.546,227.101,225.460,225.901,200.439,200.324,192.026,192.778,180.616,172.158,190.018,172.110,179.869,162.863,157.263,150.322,148.732,148.595,146.558,138.545,132.679,130.691,124.646,113.126,125.900,122.578,118.093,107.006,113.498,109.363,100.928,101.895,90.316,94.753,78.379,71.459,75.476,70.377,69.419,80.681,97.856,143.392,200.738,252.335,262.975,241.700,180.452,124.671,80.403,55.292,45.784,43.012,40.899,38.702,36.792,40.778,40.494,39.750,50.275,57.094,66.734,67.136,61.572,47.720,35.914,31.675,30.162,27.030,30.638,30.397,31.779,35.558,31.387,43.343,411.319,1431.127,4232.236,9952.809,17442.704,19644.227,17134.921,12581.436,6222.140,1801.854,375.821,
494,2760.331,2479.452,2792.473,2663.117,1848.195,2333.652,1514.556,1860.045,1362.510,1414.380,1295.837,1898.629,2194.994,2436.138,2014.543,1269.858,766.374,505.822,596.784,1321.314,4207.748,9435.451,15404.012,16151.523,11645.328,5466.434,1724.861,446.692,321.827,348.500,342.545,322.707,367.343,359.074,323.349,358.633,310.497,330.382,306.701,317.070,320.872,285.587,307.834,301.046,297.412,306.527,305.792,299.557,306.622,307.409,317.095,302.807,287.938,303.461,291.687,298.457,304.827,293.110,277.043,282.144,281.575,270.272,253.437,232.783,257.309,228.136,245.566,219.838,220.495,222.094,204.777,202.266,195.556,215.494,179.179,175.705,182.312,161.937,163.107,161.120,159.491,149.827,147.107,139.235,133.849,133.393,135.074,128.018,123.296,116.180,117.005,110.384,117.789,112.010,110.929,93.838,99.871,99.855,92.418,82.892,79.375,69.595,85.000,67.631,65.870,77.641,76.470,103.194,145.124,205.319,255.839,250.370,220.347,164.615,106.154,72.711,50.910,45.831,39.989,31.725,37.243,37.530,35.465,41.126,42.860,50.567,61.291,66.687,68.476,51.402,41.006,32.753,29.043,27.487,28.391,30.552,30.345,30.236,32.954,31.806,58.588,253.802,1227.607,4541.602,11601.625,16591.471,18782.498,17758.909,12366.654,5068.298,1805.913,
496,2703.984,3759.100,2944.517,1927.691,2023.303,1775.798,1927.059,1903.834,1717.871,1236.209,1248.209,1550.248,2123.074,2246.311,2280.182,1582.263,920.779,573.665,545.621,720.950,2412.084,6287.262,13293.375,16898.722,14719.406,8357.787,3304.233,839.138,346.804,328.912,314.985,333.280,318.677,348.746,359.251,326.784,320.936,322.747,286.929,314.701,298.446,313.152,284.514,273.652,279.612,314.817,245.178,297.817,320.456,291.531,297.017,288.292,289.120,293.423,289.257,311.946,253.214,289.760,271.513,277.624,271.709,242.345,243.121,239.278,232.752,229.756,220.734,203.776,208.342,221.930,201.538,199.305,188.349,184.676,185.902,175.875,175.084,170.373,160.722,146.361,154.664,149.098,141.202,143.669,131.110,128.539,127.798,139.661,121.980,117.604,119.657,109.164,107.500,113.614,104.572,99.232,95.014,97.762,87.756,85.295,73.088,72.953,73.064,56.992,67.889,68.475,66.183,83.212,109.358,149.991,211.578,243.886,238.840,196.015,142.381,91.635,64.580,50.403,38.560,36.775,38.250,37.026,35.597,39.498,37.781,45.614,54.651,62.914,67.872,65.311,50.827,43.290,30.523,25.127,25.080,29.054,27.084,30.681,31.527,34.300,39.837,48.795,195.882,1499.139,5883.441,10755.186,15698.012,18356.786,16956.075,9699.100,4970.353,
498,3352.942,3845.526,3015.255,2443.875,2312.124,2110.785,1683.177,1744.962,1345.516,1057.505,1168.932,1247.714,1698.614,2136.341,2390.876,1868.216,1105.166,672.941,587.179,589.213,1432.486,3901.050,10669.163,16001.750,16522.328,11462.930,5456.863,1646.443,423.158,363.366,338.422,364.320,329.476,345.354,324.441,331.176,285.152,292.299,284.411,310.856,289.255,267.452,288.282,288.356,268.222,315.092,277.090,285.046,294.686,284.198,310.488,291.344,285.391,292.165,275.444,301.719,259.788,276.198,254.108,262.909,250.442,246.058,251.913,238.253,227.525,215.795,213.284,209.116,214.963,202.489,192.636,191.458,195.782,180.257,183.536,178.684,162.005,169.010,164.503,152.229,145.469,145.078,134.115,140.476,129.337,127.406,125.021,123.931,116.566,109.139,120.207,110.260,112.012,111.345,109.140,97.973,96.976,95.807,84.943,85.573,77.999,75.918,75.478,60.378,65.261,65.498,63.490,68.868,89.338,119.917,170.826,224.459,245.775,224.243,167.866,125.974,82.255,58.933,45.040,34.616,39.289,37.940,34.358,36.268,35.788,37.188,44.193,56.922,68.514,68.442,61.697,49.575,38.992,30.276,28.425,31.508,27.640,27.474,31.252,32.471,31.820,33.308,44.796,330.730,2105.392,5129.397,9924.981,14852.396,17339.287,13470.950,9233.324,
500,3764.003,4700.863,3165.273,2142.723,2822.535,1933.156,1883.299,1285.993,1644.808,1057.106,1150.729,1029.445,1313.383,1738.633,2240.198,2000.872,1412.024,797.509,528.432,432.072,789.151,2198.492,7252.836,13577.724,16998.113,14822.097,8508.640,3097.449,799.174,354.973,302.045,312.463,327.974,347.069,343.116,289.345,273.839,299.036,272.125,270.910,292.462,262.960,302.004,292.828,272.891,300.493,268.790,265.025,305.616,297.792,284.969,282.884,266.172,292.155,267.931,282.016,260.783,238.565,260.667,253.528,255.682,244.491,237.477,216.697,218.459,209.020,205.545,198.886,202.741,186.632,194.586,198.958,181.472,183.943,170.738,174.309,159.296,155.603,153.364,151.205,143.431,132.775,131.812,136.418,131.132,121.665,128.011,130.177,127.061,110.640,105.459,110.651,114.694,99.075,102.547,92.323,86.772,93.137,91.046,82.901,76.889,72.621,73.124,67.322,61.301,58.605,60.433,60.683,67.202,90.948,127.341,178.413,217.496,227.025,200.144,156.794,108.450,71.609,49.481,41.206,45.314,32.721,35.127,37.381,31.107,35.990,41.149,46.369,57.130,68.192,64.582,58.621,47.162,38.626,29.005,26.371,26.913,29.433,29.726,30.242,28.876,32.192,31.530,47.859,312.706,1405.243,4183.071,8717.886,13989.963,14784.692,13498.433,
