470,4570.000,3389.621,3436.666,3131.919,2488.951,2580.895,3136.674,4233.172,3991.778,3402.660,2525.165,1800.999,1581.586,2865.244,6497.348,12968.654,19442.004,19879.604,14449.937,6629.078,2268.065,1073.616,993.809,961.853,952.927,1019.233,937.659,1001.607,1060.777,936.878,936.529,926.287,910.959,954.873,902.988,938.486,856.201,899.464,887.160,865.369,833.927,837.888,843.026,814.233,828.313,816.951,816.707,841.008,831.676,816.889,786.572,794.322,830.590,811.937,810.792,813.083,787.621,816.602,786.183,791.213,802.404,757.109,763.739,769.717,757.669,752.197,767.748,760.244,736.167,728.103,689.333,670.047,664.954,624.900,585.383,598.890,565.369,518.782,522.028,496.869,491.375,465.423,458.053,426.311,421.926,382.277,384.622,371.513,354.750,347.290,331.304,304.857,284.517,272.116,284.566,254.412,232.130,245.985,279.376,328.377,414.636,466.184,496.581,417.598,333.477,244.645,169.865,130.750,116.333,108.849,104.411,96.016,89.993,88.260,87.304,92.222,89.609,99.467,90.878,75.406,69.107,61.779,53.936,55.518,53.989,51.409,50.749,57.561,84.487,359.653,1672.696,5068.861,10416.807,17182.378,17684.259,15626.758,11971.262,7211.712,2192.113,528.057,66.113,38.129,41.178,40.625,39.221,37.344,37.902,39.520,34.473,38.694,39.122,
472,3748.329,2575.848,2897.620,3067.398,3139.649,2620.302,2704.453,4014.642,3706.816,3762.153,2701.395,1946.221,1524.553,1936.493,4200.582,9383.787,16794.921,20699.113,18308.531,10281.232,3896.396,1461.077,934.176,990.741,924.907,933.089,950.633,962.301,936.779,1012.585,985.631,913.468,978.423,907.595,962.247,897.595,893.449,837.784,874.342,857.945,853.954,837.073,789.281,880.106,807.278,780.849,792.861,815.457,787.852,738.251,785.778,786.404,798.991,781.410,792.997,809.689,776.687,750.699,777.603,776.199,772.751,770.914,752.912,775.645,755.479,737.067,756.540,725.328,726.405,692.359,649.228,650.431,608.364,587.692,597.404,585.066,548.120,524.314,520.116,483.570,478.969,472.004,441.041,427.661,397.105,379.040,376.688,355.046,343.261,340.452,324.953,308.063,287.181,280.777,271.249,254.403,238.540,237.957,243.642,273.224,335.211,416.791,470.134,453.287,385.485,298.237,204.497,150.431,126.355,110.323,102.575,100.735,83.042,82.058,84.033,81.359,90.624,97.662,89.426,87.131,80.805,66.414,56.233,52.878,50.728,54.306,56.619,56.329,58.339,78.340,401.177,1858.531,5425.140,11755.612,15552.132,17261.255,16302.539,12420.527,5482.583,1972.582,365.329,65.027,41.858,43.615,37.951,38.518,33.710,38.422,37.244,37.803,35.063,
474,4135.430,3499.049,4296.822,2669.041,3218.593,2204.395,2708.288,3186.750,3449.003,3533.765,2911.844,2057.175,1540.184,1576.010,2555.310,6078.372,12732.304,19755.658,20594.838,14609.968,6642.510,2594.004,1028.451,943.784,924.184,882.890,922.675,949.734,886.613,913.896,933.458,893.928,942.452,911.991,937.043,869.134,856.874,832.268,852.593,807.770,836.870,790.489,789.435,752.629,804.982,783.710,729.890,768.716,772.660,749.939,771.469,723.808,763.703,727.873,773.413,754.405,750.767,736.487,768.565,731.926,735.651,730.925,740.265,736.144,697.873,740.777,724.990,710.077,680.973,688.880,647.386,601.384,600.409,586.811,552.576,538.186,541.376,506.973,490.735,487.639,468.504,454.891,420.244,403.911,403.173,381.838,379.246,351.901,346.035,335.336,320.192,310.628,279.038,285.429,265.952,242.291,234.395,228.991,225.514,236.896,283.348,344.754,411.863,454.127,417.911,365.806,261.967,195.034,143.167,116.713,101.354,101.293,90.619,91.854,85.611,82.980,90.906,92.024,95.046,93.858,85.380,73.119,62.926,56.921,52.708,50.560,54.292,52.302,55.522,58.763,75.646,391.233,1882.598,5731.738,10703.612,15434.944,18444.775,18202.358,11045.231,5426.077,1586.853,383.963,74.990,40.111,36.486,38.495,38.295,35.086,33.729,37.571,38.743,
476,2819.520,3790.771,4069.191,3328.383,2975.990,3117.061,2504.111,2873.668,3513.419,3531.011,3188.089,2327.329,1840.897,1502.122,1724.857,4045.818,9094.220,16525.746,21121.440,18359.138,10801.262,4341.989,1400.903,879.770,879.467,920.860,966.676,921.527,946.924,909.847,937.198,860.207,865.880,906.285,935.126,881.384,787.478,817.175,808.951,778.619,802.107,779.576,768.073,760.930,775.092,780.552,773.029,765.078,724.151,723.032,725.868,722.708,708.571,721.556,751.847,706.651,717.980,761.582,706.097,711.336,744.953,709.268,696.473,699.948,683.643,709.379,668.374,674.564,637.816,655.849,635.967,600.846,599.217,563.178,551.882,538.347,532.176,495.275,490.811,472.951,444.518,450.206,415.340,391.652,383.579,378.551,364.877,357.709,331.344,318.977,321.624,297.373,268.937,275.660,254.495,249.913,229.857,222.214,212.450,209.900,225.947,280.620,350.856,421.790,438.208,396.710,309.809,225.435,163.245,123.958,110.326,100.219,90.735,92.169,85.333,85.064,79.751,88.312,88.873,100.448,88.928,80.912,68.931,61.816,56.070,50.666,55.908,51.282,55.245,55.643,57.375,72.578,380.489,1993.904,5531.476,10814.649,16595.748,22496.012,18405.200,11423.254,4785.011,1661.059,423.990,72.487,40.363,38.121,35.775,35.263,36.180,40.117,36.335,
478,3995.465,3015.993,3159.037,2708.268,2718.158,2677.373,2376.011,2701.878,3272.423,3455.693,3260.098,2492.685,1686.705,1512.751,1322.746,2383.690,5995.964,12682.294,19650.854,20730.794,14836.424,7317.068,2340.837,997.875,893.303,887.747,948.283,854.125,929.619,894.900,875.583,911.135,852.741,803.425,789.230,834.746,786.229,788.485,808.279,817.510,769.512,738.355,736.895,779.671,742.043,727.344,731.386,701.732,719.403,705.701,681.156,712.773,715.345,714.864,700.635,732.572,702.194,711.379,712.331,691.356,688.440,688.237,667.588,673.187,666.796,662.759,661.967,678.409,653.887,622.966,621.657,577.999,567.302,565.406,544.096,526.910,497.940,485.056,465.999,456.982,433.301,416.175,403.749,386.111,389.683,368.663,356.772,333.167,328.374,323.406,301.525,292.606,281.710,276.514,250.552,232.604,244.292,216.350,217.878,200.467,190.944,222.875,281.468,362.739,423.777,403.850,366.543,277.448,212.312,144.309,121.827,104.797,94.257,90.053,91.451,83.678,77.559,77.796,82.676,88.857,90.454,85.222,81.455,71.734,58.997,57.171,55.925,50.756,48.123,56.443,54.316,52.889,73.277,422.102,2160.786,5920.974,12276.370,22875.276,24476.942,19999.381,11417.336,5338.334,1915.157,372.568,68.021,39.620,37.085,38.907,36.011,39.085,35.290,
480,4047.069,3649.021,2327.270,2961.862,2644.925,2228.220,2281.631,2380.426,2696.717,3032.323,3357.267,3377.779,2086.333,1511.724,1124.816,1530.695,3394.019,8737.197,15992.923,21172.372,18508.188,11530.963,4115.056,1308.002,883.562,871.506,897.235,869.824,876.817,880.059,818.653,872.345,837.844,828.060,845.754,795.659,797.848,774.871,779.031,744.146,796.692,719.894,755.150,747.621,735.116,716.540,703.551,690.606,704.219,687.124,685.772,705.952,679.381,668.539,674.732,697.911,645.488,701.367,655.365,674.459,679.710,649.101,659.958,655.940,645.188,637.486,625.082,595.373,633.847,582.038,600.127,550.815,565.272,534.510,532.851,497.072,498.444,449.482,459.953,449.084,431.741,403.262,407.192,394.005,361.285,359.595,349.116,335.690,317.944,315.292,292.900,296.364,270.681,276.211,248.785,252.287,230.746,215.865,202.576,200.852,187.627,200.106,233.308,287.410,361.881,404.413,384.115,329.621,257.321,182.865,130.247,111.810,100.771,93.425,82.635,84.687,75.516,70.137,77.807,84.053,82.106,92.473,86.919,84.450,69.893,58.491,58.170,48.711,53.073,51.818,50.382,50.106,51.872,66.807,420.331,1916.005,6220.264,17306.353,25679.695,28126.632,22439.795,13968.331,7644.568,1959.077,412.367,74.454,36.199,37.124,35.008,39.274,37.738,
482,4182.007,3015.925,2791.767,2122.792,2457.684,2673.364,2177.858,2158.660,2432.181,3413.390,3186.209,3201.239,2268.335,1590.631,1121.672,1120.728,2106.675,5407.366,11902.917,19406.312,20867.298,15964.859,7029.671,2428.229,985.123,840.849,804.824,850.487,821.147,888.657,854.515,838.344,801.797,842.490,831.104,780.717,776.753,809.820,761.023,747.613,732.750,729.987,689.829,708.013,725.424,693.837,711.573,706.345,652.590,676.085,613.592,677.058,654.705,673.687,704.039,657.296,645.123,639.122,650.685,660.819,660.295,632.814,606.606,642.332,610.154,611.450,626.239,595.278,604.145,584.067,550.703,537.751,540.422,544.020,506.222,500.041,465.712,469.664,444.964,414.651,422.262,396.192,382.448,372.024,369.781,353.006,338.403,332.874,316.925,292.896,301.484,282.478,268.525,254.580,247.138,232.972,217.510,213.996,205.815,189.950,186.138,183.114,207.529,241.310,304.130,353.329,377.975,356.854,303.722,215.112,159.756,131.434,109.072,90.998,91.920,80.278,72.692,76.086,72.077,72.621,79.321,87.072,89.467,91.878,78.929,63.070,57.302,53.796,49.290,50.954,48.975,44.210,51.244,44.751,60.316,303.115,2008.826,9015.480,19257.840,29223.532,31665.796,26166.119,20514.481,7301.694,2048.470,449.867,71.692,32.528,36.253,35.922,37.555,
484,3109.768,3941.278,2873.948,2705.995,2672.769,2606.976,2112.178,2191.443,2103.250,2424.058,2896.962,2882.529,2686.576,1924.421,1291.928,1126.527,1430.160,3530.769,8074.815,16185.129,21298.645,19263.842,11033.758,4136.776,1382.638,838.643,810.938,792.193,786.607,825.869,840.367,846.831,831.488,795.439,764.980,755.407,745.819,720.332,736.665,710.814,693.213,696.095,673.950,724.455,677.699,690.965,670.543,650.844,655.552,634.273,647.906,635.107,632.907,607.185,627.554,606.866,620.614,636.258,623.416,619.365,602.365,625.066,611.179,609.564,611.033,603.728,594.567,581.229,563.331,562.146,544.614,529.895,515.391,511.485,483.485,472.781,446.266,453.084,439.940,416.802,413.287,403.996,382.083,353.205,355.921,335.237,315.495,329.896,314.408,301.720,301.137,283.821,270.349,259.652,254.279,229.583,224.361,208.193,195.216,187.932,176.674,177.286,175.323,193.785,250.267,298.928,357.621,361.689,332.196,268.054,199.759,147.867,116.201,94.814,90.990,85.994,79.695,75.799,76.015,73.328,76.586,85.157,85.958,97.027,86.279,67.406,64.868,55.060,48.046,48.025,47.285,45.420,50.566,49.075,50.857,61.284,368.510,3130.339,10277.500,21535.250,31869.401,33821.770,33865.739,16900.647,6547.831,2007.383,473.199,78.281,39.194,35.727,39.694,
486,3667.251,5009.546,3459.681,2964.945,2232.161,2424.010,1740.067,1835.379,1976.382,2279.350,2951.423,2889.720,2800.817,2095.472,1409.281,1073.572,1098.741,1961.818,5260.447,12441.763,19374.239,21035.427,15422.741,7251.117,2320.243,898.415,762.690,806.259,768.667,778.514,778.910,729.767,780.633,831.225,727.941,768.620,702.617,710.699,730.975,683.696,730.145,676.505,682.826,688.935,709.376,642.461,660.774,661.418,643.547,627.475,608.338,618.486,635.660,612.345,618.432,590.423,635.698,618.164,598.423,590.569,606.871,591.098,555.272,574.182,613.793,584.295,600.560,577.101,554.617,570.408,526.320,527.996,514.061,497.589,469.936,456.454,469.578,424.378,413.605,396.709,394.912,379.616,367.737,356.479,339.363,335.215,315.629,330.626,303.242,285.300,285.376,289.101,260.859,271.590,246.070,230.629,214.745,215.081,199.036,184.918,163.299,169.249,166.310,179.047,206.374,249.762,303.268,356.117,359.649,308.314,242.988,183.509,131.207,108.925,87.984,79.071,73.800,78.568,77.188,68.973,73.035,80.851,81.891,89.036,87.087,85.530,71.537,63.554,57.348,53.869,49.891,45.253,46.070,42.887,46.604,47.817,60.794,502.925,3192.310,10557.165,22324.813,31499.425,39523.889,27809.992,15459.622,6489.201,2200.548,574.646,102.805,41.424,39.381,
488,4182.559,4088.214,3276.474,3340.929,2166.547,2260.025,2113.552,2175.223,1674.181,2146.331,2462.529,2896.677,3076.630,2294.174,1635.968,1098.060,894.989,1321.571,2995.655,7982.243,15814.890,20913.835,19235.426,11867.420,4530.302,1335.135,776.213,758.079,780.877,763.947,790.272,778.546,778.888,718.860,702.517,732.026,700.431,687.411,707.849,655.918,702.101,669.061,662.775,626.194,637.752,635.020,638.403,619.829,611.716,577.015,575.305,599.940,595.721,582.943,629.617,621.417,605.496,584.056,583.853,589.268,571.762,595.457,566.908,585.524,547.549,550.809,550.390,538.222,555.726,533.047,510.917,499.531,507.875,482.456,466.330,450.896,435.188,426.585,409.160,400.317,383.903,366.932,366.421,350.191,333.235,314.452,312.718,301.030,301.947,294.170,290.143,254.618,255.042,244.684,240.643,229.770,214.050,211.100,194.752,182.474,174.888,173.522,163.084,159.226,173.170,205.996,249.233,321.523,338.844,338.123,294.656,216.772,162.190,126.038,99.017,86.053,81.067,71.363,75.743,71.946,72.810,69.215,80.881,81.737,87.592,89.804,81.042,74.885,62.807,52.142,48.276,45.023,42.463,45.244,45.545,49.040,48.237,57.236,372.605,2530.025,9703.045,19109.155,31213.467,32582.067,26034.428,15322.234,7421.231,2860.315,904.151,166.694,42.101,
490,4546.147,3326.834,2983.866,2708.687,2209.359,1849.841,2410.060,1844.105,2036.392,1835.736,2311.342,2633.752,3065.096,2775.932,1810.622,1090.865,991.877,994.710,1838.952,5317.886,11932.413,18995.043,21344.998,15551.301,7617.416,2276.032,909.943,782.069,674.805,753.125,753.936,738.689,714.137,707.790,737.803,709.144,676.370,672.729,705.612,692.245,681.808,644.323,675.489,599.756,629.226,599.995,602.727,578.756,588.064,581.420,565.790,565.668,569.501,582.172,550.976,573.012,546.671,573.637,531.755,560.068,566.897,567.021,571.110,539.281,541.944,554.266,536.673,517.644,545.607,512.890,481.841,474.684,465.064,460.017,452.471,450.132,415.361,402.923,395.556,377.170,376.648,363.121,340.876,331.612,321.696,318.188,306.697,306.797,297.048,297.286,269.371,276.251,258.569,246.947,233.067,214.564,212.810,200.260,198.514,184.540,183.014,164.697,161.006,155.319,158.127,171.442,198.850,254.474,305.562,330.218,325.820,271.259,195.651,146.485,106.975,90.736,78.046,75.135,79.666,69.658,69.829,68.356,69.312,72.525,80.834,90.450,88.115,82.646,68.197,53.697,49.833,48.870,50.911,44.518,45.040,46.599,46.171,47.779,65.207,382.887,2682.440,8509.903,17828.521,27128.716,30037.609,23185.033,14724.128,7333.448,3161.318,1017.004,168.823,
492,3392.093,3160.867,3359.892,3243.810,2927.169,2556.049,2367.115,1946.975,1539.102,1343.342,2097.482,2658.504,2931.927,2683.344,1984.552,1366.029,1038.578,998.506,1181.291,3325.914,8462.714,15433.459,21406.559,19444.278,11665.350,4121.474,1247.479,789.291,748.171,734.842,707.787,750.801,734.765,712.202,692.067,721.066,658.888,662.706,620.558,652.434,629.323,656.795,634.659,617.680,603.133,604.970,606.115,567.727,578.709,556.900,578.904,569.432,528.548,553.119,563.037,547.325,532.775,560.077,543.410,577.428,549.568,540.268,548.410,515.661,540.018,520.554,521.217,521.623,504.318,512.479,495.355,480.986,466.174,446.215,421.958,410.886,399.694,396.797,390.435,364.580,349.550,342.978,345.197,318.533,317.743,309.164,309.807,291.253,272.341,282.222,278.289,257.221,256.525,223.806,232.957,220.602,214.213,203.583,196.836,171.640,166.969,167.762,153.027,151.414,151.272,143.453,169.448,211.120,263.787,315.176,326.672,290.471,237.252,172.979,125.912,98.975,85.713,77.503,77.105,71.401,67.462,69.913,68.075,71.401,77.651,85.949,94.971,86.449,82.085,65.495,53.862,49.419,50.217,45.564,42.744,48.779,44.017,51.703,51.983,65.019,489.770,2371.702,7146.420,16583.547,25127.282,26015.938,21233.907,13397.171,7177.708,3151.645,1004.485,
494,4195.014,3193.463,3300.137,2739.292,2517.437,2079.968,2266.255,1985.538,1669.593,1822.164,1557.437,2282.727,2618.528,2866.398,2238.953,1630.046,1088.088,955.283,849.672,1890.934,5176.596,10956.579,19511.733,21612.782,16343.240,7575.400,2417.652,846.544,712.506,697.869,683.292,740.763,716.276,680.750,687.892,685.558,692.517,663.872,644.309,617.504,615.919,592.038,602.887,604.980,604.902,579.772,569.002,559.616,565.842,552.451,525.570,514.856,541.346,498.622,526.811,507.104,537.059,524.899,512.411,499.097,528.647,505.873,489.251,494.382,503.807,503.695,508.190,486.700,476.452,471.347,443.207,457.037,438.655,429.772,416.987,423.560,407.220,378.961,384.212,350.721,348.955,359.749,333.364,315.714,309.102,296.833,289.363,287.006,277.702,259.299,258.708,250.871,258.269,240.993,225.880,219.679,205.564,188.651,190.356,181.824,162.438,160.489,157.228,155.189,146.937,139.039,146.639,176.502,216.732,266.813,312.280,298.893,276.443,209.783,151.463,115.196,93.014,87.162,75.082,70.649,70.017,68.872,67.922,67.185,68.467,78.113,84.166,95.913,91.107,81.900,61.844,53.851,48.910,44.786,46.519,45.065,43.922,47.643,49.455,55.564,76.425,413.359,1743.390,6388.305,14636.115,20889.201,22900.817,18779.667,12736.044,7491.896,3261.756,
496,2828.941,3536.840,3343.318,2953.163,2234.580,2461.996,1917.288,1633.904,1696.260,1673.441,1453.587,1782.124,2682.036,2847.020,2471.194,1786.936,1297.437,940.969,830.780,1194.064,3167.965,7413.600,16025.271,21403.001,19339.650,11737.157,4437.080,1241.422,701.383,680.756,677.591,683.979,655.941,621.487,721.573,645.331,675.057,666.564,618.218,623.340,622.931,591.841,555.698,582.430,556.593,566.121,545.846,564.909,527.766,538.791,521.475,543.161,517.520,522.327,515.162,496.479,523.210,518.137,498.417,513.469,505.771,485.006,492.937,499.097,473.648,478.897,482.310,477.269,470.681,457.541,455.355,429.712,425.749,403.610,415.095,386.197,372.901,367.247,375.669,344.989,349.781,328.606,333.975,318.207,300.168,289.545,276.141,286.706,284.990,262.296,254.087,254.143,246.397,226.364,221.066,215.664,202.091,203.831,180.337,182.045,163.132,163.666,154.050,152.387,155.076,136.753,132.506,150.900,180.552,219.145,284.569,301.634,295.950,251.341,189.494,137.324,102.593,85.740,81.421,74.328,70.081,72.885,65.690,63.956,64.516,74.072,79.763,89.452,94.587,88.992,75.459,58.297,54.358,48.667,46.525,46.188,46.337,45.466,51.762,52.881,53.131,74.573,334.910,1828.427,6045.990,12549.235,18080.514,19831.809,16856.239,12443.016,7107.842,
498,4297.433,3116.780,2627.619,3111.773,2181.153,2466.803,2135.667,2372.777,1588.885,1548.413,1282.751,1769.055,2095.437,2555.511,2582.554,2170.369,1390.793,944.302,810.290,771.949,1846.411,4700.232,12013.503,19553.206,21717.468,15771.108,7375.195,2255.170,742.597,701.355,671.594,711.486,674.262,675.329,639.573,618.291,615.864,633.819,599.723,608.971,586.290,604.340,550.313,585.240,565.742,553.948,541.183,532.342,532.663,532.518,488.338,514.511,488.050,518.690,500.615,516.978,513.610,505.382,505.555,496.918,523.137,467.264,466.117,472.729,479.487,469.964,479.513,452.979,442.251,441.754,444.339,432.673,415.268,414.427,389.576,389.089,371.005,352.332,347.594,336.975,324.340,335.497,305.101,306.180,304.893,288.148,281.860,279.561,262.621,263.562,253.870,245.398,230.863,227.721,222.888,209.789,196.360,189.492,175.037,181.836,164.739,150.808,154.125,142.941,146.704,138.417,136.673,141.429,147.825,190.584,236.413,276.338,294.817,266.906,224.327,168.311,127.954,102.645,83.421,71.039,71.241,70.296,68.004,67.473,62.344,65.180,71.419,79.033,95.810,89.764,79.531,72.540,61.424,48.235,48.590,47.325,39.334,45.338,47.058,48.803,52.741,50.027,65.713,359.446,1973.681,5642.897,11467.542,16490.136,17917.235,16287.149,11597.759,
500,3779.694,2916.627,2344.956,3039.883,2364.109,2201.403,1913.547,1763.099,1721.369,1256.162,1379.690,1357.594,1651.590,2277.999,2623.441,2263.052,1707.892,1035.148,807.504,757.104,1080.225,2660.079,8175.197,15536.455,21715.879,19492.721,11801.922,4370.831,1215.202,726.096,696.093,734.252,671.465,635.953,641.040,639.723,630.748,619.250,549.234,614.901,573.788,616.295,539.749,540.305,543.479,514.016,518.820,500.486,497.696,478.031,489.836,481.825,481.346,490.504,499.675,490.568,479.613,462.660,477.748,455.274,463.096,474.109,453.675,453.509,459.348,436.601,452.609,453.116,443.407,451.944,427.063,409.199,399.243,401.983,389.535,364.564,362.607,349.330,345.499,336.128,328.898,317.581,315.677,292.312,292.884,280.291,272.285,268.442,261.026,266.918,248.571,246.324,241.130,226.580,212.152,212.772,196.996,184.117,186.397,170.318,172.226,153.151,149.868,147.103,141.471,136.278,136.260,133.936,137.224,152.149,193.511,239.692,283.415,281.488,250.427,199.345,144.682,110.827,92.595,84.788,77.915,72.198,65.749,66.327,61.390,66.492,67.094,71.897,84.491,93.767,91.747,79.886,69.617,58.322,46.947,49.431,44.919,46.080,45.396,53.118,51.118,48.925,51.837,66.515,354.334,1701.749,4839.983,10240.516,14722.504,17413.336,16034.733,
