470,4802.154,4512.547,4346.888,2657.022,2680.324,2965.941,3125.415,4007.255,3636.787,2952.754,2164.671,1612.454,1294.765,2803.426,9288.461,19364.764,29126.548,29881.371,21978.330,9548.218,2770.786,636.267,358.970,355.251,304.574,274.070,329.181,280.896,276.775,310.647,275.382,315.776,304.221,267.381,321.616,312.574,294.771,257.319,264.154,261.999,269.971,257.581,256.661,254.384,234.229,253.502,237.400,227.348,238.815,231.542,219.769,226.615,206.876,220.689,230.526,229.935,230.553,219.444,206.701,214.405,211.323,245.342,199.342,211.130,208.128,218.710,207.126,207.123,194.887,206.086,190.893,190.477,200.591,176.013,168.947,172.732,163.215,152.208,144.251,137.599,138.241,135.350,134.780,129.191,121.902,116.655,112.868,113.793,113.484,119.223,107.532,107.039,95.136,100.625,98.775,96.864,87.344,109.803,137.214,212.616,294.069,380.239,400.625,341.391,256.744,170.550,102.415,68.585,55.755,43.856,45.789,47.362,42.991,50.806,51.878,55.869,66.555,73.049,71.262,55.491,51.796,38.874,37.989,40.238,42.022,38.529,45.810,45.933,116.309,932.586,5190.603,17978.593,38213.743,56486.111,64339.346,56952.900,39192.627,18953.418,7233.584,1778.437,142.770,28.908,29.275,25.513,25.908,22.679,23.845,25.077,23.167,25.601,21.902,
472,5288.570,4062.136,3420.422,3044.328,2304.889,2297.652,2773.163,3220.968,4057.076,3202.293,2566.679,1581.318,1142.372,1499.933,5405.523,13974.122,25326.472,31706.410,26486.227,14958.409,5448.873,1421.821,357.477,305.890,303.092,313.909,327.998,324.561,267.705,301.467,327.211,290.742,326.678,286.308,302.465,269.166,280.321,267.312,275.744,224.294,262.923,269.666,242.397,263.291,236.945,255.624,269.385,243.259,222.371,231.597,232.314,207.276,232.190,215.550,220.561,225.748,225.980,213.619,201.229,205.328,211.289,214.066,205.850,201.427,208.458,198.875,192.169,194.420,194.851,183.694,188.783,191.162,174.101,178.550,173.883,177.645,159.009,151.388,159.735,146.639,136.781,134.560,126.924,124.944,122.815,117.858,112.881,112.658,112.712,117.749,104.354,100.420,101.263,93.868,90.393,88.506,86.798,91.211,115.874,150.152,227.392,303.633,372.301,379.857,304.932,239.049,138.181,86.979,57.650,52.538,43.509,44.801,44.929,47.212,49.991,50.455,55.816,67.928,66.076,60.866,58.277,44.899,38.206,36.880,38.434,42.231,43.919,44.695,47.604,105.927,962.733,5921.684,18369.200,35977.043,53354.561,59829.186,54504.134,36376.802,18687.537,6754.661,1258.527,140.512,34.366,26.246,29.333,27.380,24.356,23.632,25.927,24.991,19.183,
474,3936.926,3381.477,2834.549,3638.896,2949.274,3036.814,2658.484,3282.978,3743.302,3057.675,2909.959,1751.957,1135.927,1003.664,2764.362,8684.858,19311.221,29608.025,30548.224,22003.361,9788.956,3104.635,562.536,352.100,308.838,283.921,302.210,331.391,262.063,309.922,288.048,296.632,286.828,261.591,289.508,290.679,281.027,243.904,260.046,245.790,262.572,245.770,236.973,241.068,238.192,262.546,233.208,248.775,240.341,232.066,223.924,207.134,212.021,210.683,231.512,222.978,229.952,202.428,199.851,205.508,218.266,212.655,206.579,191.154,197.434,191.188,202.845,194.027,191.701,180.374,195.212,180.924,173.357,171.868,170.973,160.114,157.028,151.525,150.068,144.930,141.891,130.882,128.792,131.268,118.725,112.424,114.188,106.433,110.133,101.589,100.557,107.996,98.452,99.145,100.448,86.387,91.061,83.631,92.609,114.806,163.772,233.565,314.499,364.061,341.356,283.625,185.988,122.984,80.675,56.712,46.840,46.432,39.925,43.253,43.894,41.065,43.309,56.864,66.649,67.481,63.082,48.307,46.048,37.056,36.726,39.524,39.113,40.201,42.278,48.209,100.708,999.850,5387.249,15495.439,33499.822,47813.499,57735.835,51707.529,35597.520,18024.740,5701.849,1280.597,187.781,29.326,30.265,25.148,27.814,25.339,25.301,24.522,23.139,
476,4725.680,3235.475,3691.165,2831.955,3290.869,3159.616,2500.217,2573.211,3096.577,3428.333,3189.683,1949.787,1304.964,852.983,1383.422,5134.246,13565.887,25324.071,31313.906,27174.846,15699.339,6314.303,1251.754,380.920,336.666,333.092,288.674,298.677,275.834,299.227,241.597,323.812,276.211,293.443,286.581,289.208,288.546,245.456,255.988,250.044,259.043,237.665,243.796,260.043,231.169,221.817,244.283,238.402,218.712,227.138,215.934,210.359,205.254,198.291,222.260,213.400,202.333,204.599,202.843,194.599,195.453,202.608,189.925,204.304,179.764,190.413,207.874,192.559,183.760,186.579,172.583,179.982,180.893,166.966,154.447,150.266,153.634,147.108,139.596,140.836,130.501,124.580,124.688,128.056,110.641,109.363,110.129,111.037,108.875,102.340,97.274,96.768,94.777,98.855,95.543,80.837,87.834,90.128,84.630,91.298,111.341,162.632,243.648,322.591,353.252,321.437,255.354,158.615,102.115,63.128,51.609,42.189,45.289,42.308,43.668,41.163,38.045,48.551,59.460,71.822,65.745,56.657,56.006,47.229,38.937,38.851,36.186,34.191,40.537,44.687,48.669,96.714,827.544,4462.077,15448.898,28718.608,46083.036,55347.542,49721.321,33726.844,16108.765,5764.190,1728.598,160.002,30.634,25.578,24.591,25.501,23.675,26.779,27.435,
478,3741.766,4023.764,3925.286,3062.798,2454.869,2606.208,2500.843,2329.175,2807.986,3611.139,3355.414,2363.147,1723.215,973.766,996.535,2602.087,8702.708,18924.812,29224.219,31255.227,21999.440,11133.788,2788.420,610.780,359.542,304.030,342.169,261.702,348.169,282.416,285.382,266.642,270.651,290.113,260.137,287.176,221.601,256.475,241.321,251.574,241.931,229.474,231.126,237.991,224.585,227.142,235.392,226.154,245.598,208.481,216.386,213.600,192.014,203.711,204.248,201.273,215.467,219.991,192.052,199.656,194.546,196.271,185.979,186.702,191.533,199.623,189.210,192.301,176.552,184.649,175.335,174.241,167.163,171.497,154.243,145.241,136.588,139.825,142.952,143.523,123.709,139.264,120.755,121.656,107.076,104.178,113.524,112.937,107.557,107.868,100.861,96.484,87.579,99.053,86.989,89.967,80.491,80.983,80.654,80.032,93.414,125.585,185.878,265.020,324.817,333.862,287.263,208.242,153.233,89.463,63.435,48.360,48.883,37.657,42.442,41.098,48.861,42.243,54.241,62.633,69.196,65.486,61.658,49.566,42.057,39.223,36.147,34.743,38.615,40.713,39.265,42.321,86.176,793.908,5087.129,12664.120,27976.787,46168.085,53134.903,47859.492,31510.024,16142.559,6986.415,1462.718,141.425,28.839,26.810,26.216,25.270,22.883,24.370,
480,4957.604,3381.634,3946.493,2560.232,2548.126,2549.190,2200.837,2620.564,2895.458,2881.345,3148.388,2879.799,1887.507,1009.944,936.725,1324.022,4546.503,13161.776,24379.715,32043.691,27786.034,17450.691,5902.639,1389.691,355.262,311.155,328.839,246.684,281.417,311.006,268.202,290.186,272.698,281.209,258.385,268.932,234.315,286.329,254.811,226.373,216.236,229.933,245.351,247.910,227.294,242.092,213.552,223.649,200.266,213.689,222.751,211.018,206.746,183.774,221.538,193.898,210.581,200.166,190.087,201.630,198.930,197.704,186.652,188.501,203.638,181.690,176.551,184.186,177.751,169.883,172.501,171.968,163.369,162.594,158.094,140.212,141.508,133.650,136.920,126.656,129.568,117.411,119.353,125.877,110.280,109.887,113.065,108.353,102.505,102.956,92.236,99.881,94.628,95.213,91.205,91.938,83.577,82.150,77.061,82.147,78.376,100.171,127.292,186.465,274.118,325.198,315.745,260.096,197.908,118.389,82.572,53.639,45.144,43.776,42.380,38.579,42.788,41.357,47.830,57.138,59.959,67.405,66.456,63.230,47.712,42.147,34.220,39.190,36.849,39.986,37.230,40.473,43.568,84.067,788.250,3311.615,11544.131,28251.399,43605.125,52968.780,47506.418,32848.923,18864.215,6489.896,1475.471,142.047,31.039,28.123,26.722,29.663,27.383,
482,4639.261,4027.868,3031.788,2927.380,2375.468,2081.778,1916.447,2058.604,2020.154,3410.923,2780.671,2624.665,2435.138,1297.907,748.699,846.837,2446.157,7996.078,17948.279,29608.400,31823.715,24200.062,10542.735,3116.882,604.957,313.014,318.292,272.678,310.056,265.233,300.211,241.838,260.390,254.361,271.402,250.164,223.404,259.990,244.494,240.064,236.924,231.662,241.710,235.175,229.494,211.450,227.653,228.713,222.128,175.979,193.619,212.312,205.767,187.424,199.270,194.724,186.756,190.741,178.697,196.809,182.205,179.826,181.514,184.830,196.284,170.209,178.527,176.103,168.469,169.787,161.836,176.106,170.762,154.548,155.553,151.588,134.819,140.679,135.798,120.485,120.407,113.145,118.479,116.044,109.332,105.074,103.602,101.710,102.959,96.391,100.434,89.584,87.956,91.740,90.868,88.836,76.251,79.850,68.042,72.268,80.444,78.887,100.154,139.246,210.613,269.644,308.102,314.741,245.540,168.764,110.601,70.607,52.125,44.272,39.210,38.829,40.840,40.384,43.496,44.869,56.405,57.868,66.341,67.587,56.521,47.020,36.296,33.250,38.405,35.816,37.772,38.153,46.265,44.950,72.719,459.360,3082.519,12618.553,26764.811,43967.073,53081.284,48480.905,35950.403,17588.813,6442.581,1384.815,156.693,35.491,27.195,28.930,24.758,
484,3728.124,3671.600,3744.428,2659.830,2642.843,2834.041,2017.498,2022.523,1969.514,2827.367,2731.695,2758.194,2545.782,1460.783,964.210,635.244,1249.632,4553.232,12273.862,24644.051,32192.111,29258.050,16179.640,6090.138,1410.911,354.648,315.082,275.414,280.560,307.302,293.880,297.081,277.016,245.763,258.749,258.773,263.944,232.580,253.558,220.296,222.803,229.433,237.708,213.141,212.132,219.242,188.562,186.761,213.788,221.517,229.235,188.982,197.986,194.845,208.166,197.314,197.837,193.546,181.100,179.703,185.065,181.245,176.610,177.637,178.049,173.386,175.737,169.133,168.121,160.232,154.681,166.638,150.551,150.090,163.313,142.524,136.060,126.862,129.706,122.986,118.765,115.287,105.524,114.388,105.243,106.964,96.266,106.580,95.416,97.495,98.272,95.240,86.000,95.562,83.123,89.337,81.304,77.058,72.528,69.715,77.540,70.074,80.796,95.007,152.190,203.057,283.472,292.623,273.048,209.535,137.696,95.132,64.798,49.136,36.067,42.586,32.412,40.944,38.561,40.143,44.370,54.696,71.107,71.946,67.857,54.076,42.415,38.135,34.129,33.964,35.563,34.448,40.100,41.092,39.417,63.351,531.854,4086.782,12558.886,27820.136,45079.552,52699.116,48842.994,32005.429,16362.641,5801.442,1294.632,131.004,31.547,27.666,25.349,
486,3059.637,4298.407,3704.617,3462.827,3331.409,2702.100,2255.203,1559.608,1682.673,1852.487,2788.846,2716.387,2707.478,1695.973,1062.730,797.236,869.393,2366.365,7513.033,18503.922,29981.252,32356.721,22848.554,10456.435,3122.998,578.459,289.007,325.177,286.732,297.765,300.345,265.177,256.732,269.036,252.372,242.536,289.550,229.417,209.615,224.228,245.152,224.524,230.528,219.393,191.729,199.673,217.271,199.285,208.215,201.213,178.194,192.652,164.739,195.704,183.831,186.488,187.287,179.463,192.194,196.688,184.756,190.645,186.155,179.785,169.373,160.086,170.978,171.963,162.764,173.918,156.734,170.253,164.358,155.814,140.576,135.786,128.983,128.647,123.268,130.463,127.447,116.402,117.699,114.850,99.309,104.357,100.076,97.994,100.941,97.921,94.812,97.719,89.655,87.882,84.139,86.349,72.239,74.565,73.590,79.191,71.836,68.369,69.658,75.345,102.966,154.543,233.059,276.678,288.708,257.634,186.791,128.498,87.384,54.635,46.169,37.563,37.919,35.744,35.340,38.541,43.921,45.354,56.635,65.824,73.301,64.140,55.151,45.994,43.349,33.472,36.937,35.072,37.717,36.888,41.078,36.690,65.322,748.876,3889.455,12804.996,28571.724,44491.880,52347.602,45529.223,30879.890,16034.576,5593.196,1134.020,163.189,35.338,29.649,
488,3781.010,4811.502,3269.779,3535.035,2865.694,2387.937,2290.518,2396.259,1788.333,1710.987,2365.415,2745.823,2761.583,2084.568,1330.061,689.645,643.330,1158.798,3708.942,12459.099,24747.762,32879.098,28590.261,16926.385,6618.573,1417.068,331.971,279.742,281.651,267.310,272.847,296.409,269.753,235.473,229.650,273.223,257.562,226.349,209.132,204.029,225.203,219.251,184.785,226.685,195.089,212.292,205.028,203.502,186.770,207.388,169.970,197.687,186.676,192.871,192.754,163.872,175.349,173.187,174.528,171.120,173.072,177.571,162.364,172.692,172.488,157.066,170.237,160.918,155.688,169.350,155.593,153.085,151.196,155.463,141.528,130.940,140.966,118.843,120.428,117.852,112.279,111.962,113.008,104.323,97.273,97.158,108.846,91.698,95.958,93.834,96.567,88.130,94.494,80.824,77.485,80.175,86.081,75.687,67.977,78.354,67.020,67.753,69.106,68.967,79.485,112.922,171.763,237.618,271.131,269.548,233.330,174.846,111.076,73.410,54.009,40.603,35.177,38.550,35.322,32.310,37.332,42.050,52.278,57.461,66.151,71.604,61.537,53.043,43.026,36.316,33.870,34.592,34.629,33.959,36.240,30.207,34.840,67.983,586.759,3444.772,12062.757,26672.038,42019.465,50695.443,45784.247,33236.839,17589.399,6187.112,1652.414,200.544,34.939,
490,5246.730,3437.784,3840.801,3061.397,2547.423,1845.772,2117.551,1756.874,1363.526,1464.316,2132.914,2582.488,2820.017,2148.170,1616.092,1036.156,690.660,677.670,1976.943,7805.757,18688.726,29623.957,32545.550,22968.997,11460.192,3130.249,578.843,311.826,279.727,251.039,221.698,272.073,226.095,274.879,267.364,257.168,238.818,228.123,251.411,218.011,240.215,227.492,197.448,198.050,221.629,207.461,221.902,207.007,189.972,188.097,188.677,171.240,182.798,197.326,197.356,173.846,173.398,170.027,168.693,182.317,164.966,191.339,155.996,157.969,167.527,175.467,155.749,176.744,165.446,160.487,146.811,157.302,151.907,150.829,141.478,129.324,129.214,131.115,123.731,123.643,117.330,116.128,101.958,102.480,103.151,95.775,90.410,105.955,86.770,97.504,90.514,94.153,89.078,82.381,83.192,88.104,79.487,73.586,70.069,67.272,64.676,64.728,71.995,66.277,61.332,79.626,128.470,185.447,240.113,276.744,260.941,211.491,148.699,97.704,61.612,46.168,35.932,36.005,37.601,37.633,34.612,43.370,43.288,48.333,59.121,65.725,69.110,61.933,47.371,42.109,37.381,33.459,31.743,34.284,32.369,36.441,38.242,35.568,76.925,614.070,3824.559,12780.577,26246.764,43880.190,50944.484,47256.788,33203.133,16676.632,6372.960,1540.568,157.881,
492,3909.462,4023.351,3856.670,3740.827,2257.444,2835.781,1658.201,1987.662,1940.729,1483.920,1662.233,2188.525,2628.245,2461.338,1902.288,1240.426,679.360,528.647,895.406,4232.553,12855.464,24507.389,33047.266,28719.503,17409.811,6469.736,1409.326,284.155,324.997,282.677,262.792,282.206,251.904,254.029,247.703,264.165,221.862,224.656,233.652,228.775,196.721,202.003,198.510,207.321,188.631,183.416,215.184,185.020,174.198,175.101,166.328,188.849,187.127,178.278,165.962,168.923,176.546,177.479,179.407,153.342,168.295,164.073,165.030,162.410,151.530,157.194,163.480,156.285,157.604,144.183,151.662,151.972,133.854,135.711,130.913,134.795,120.145,119.950,131.449,115.227,115.335,107.904,114.248,104.853,96.036,98.523,102.696,98.903,97.001,89.342,89.994,91.140,85.884,74.762,84.931,89.255,73.641,74.705,68.341,70.063,65.388,56.899,60.974,64.824,59.668,74.194,93.784,140.244,203.067,246.360,261.000,228.603,187.069,125.308,84.227,55.342,45.642,38.003,34.851,37.948,37.827,38.554,42.070,47.683,51.105,61.159,71.536,64.220,62.574,49.801,38.521,32.300,27.642,30.853,33.884,30.431,34.652,35.521,40.498,72.732,728.516,4289.828,12444.842,29832.005,44902.553,53214.047,47939.802,32011.200,16784.509,6026.072,1293.141,
494,3799.945,3926.893,3283.105,2729.289,3123.868,2621.189,2788.843,1703.259,1634.701,1616.711,1392.242,1820.983,2289.069,2455.578,2054.759,1519.627,812.379,623.455,567.877,2076.720,7659.218,17888.024,30762.641,32357.298,23953.938,11558.963,3486.342,641.384,274.617,287.330,295.519,253.785,259.539,256.001,231.910,259.597,203.426,234.204,210.151,231.593,232.003,202.912,216.538,185.411,191.655,184.055,207.410,201.690,198.799,189.086,156.615,171.376,176.475,187.696,154.802,181.166,171.372,179.952,171.474,167.267,158.031,157.113,145.821,166.380,154.481,164.791,168.894,155.079,149.014,142.963,147.221,138.739,139.105,138.164,128.795,127.353,121.145,113.642,109.269,111.936,106.167,104.922,102.885,101.804,98.783,99.256,99.581,102.952,96.616,96.985,92.905,88.991,91.145,86.654,69.948,76.246,77.105,70.426,75.916,65.509,67.356,66.613,62.447,60.504,60.329,61.022,72.822,102.315,139.999,197.268,248.161,255.771,220.158,160.041,110.411,74.528,47.856,41.949,39.024,35.347,38.573,42.155,37.656,36.913,42.287,52.630,62.744,66.952,66.528,63.184,43.853,36.574,30.757,28.804,30.433,31.550,31.903,32.858,35.638,40.038,76.144,815.056,3601.372,14319.522,29845.695,45632.690,53521.737,47213.211,32554.303,17156.303,6284.811,
496,4920.916,3862.657,3930.456,3298.066,2623.430,2558.275,2233.369,2066.010,1332.972,1226.012,1400.060,1598.213,2054.564,2494.897,2373.019,1890.393,1057.342,576.569,568.218,989.978,4081.960,12306.059,26263.558,33273.924,29441.776,17915.019,7044.292,1447.419,328.157,292.140,282.567,262.878,257.308,246.632,257.871,228.823,205.677,229.239,212.609,226.691,203.486,197.182,207.348,217.492,207.882,188.451,181.768,195.759,188.208,188.612,167.773,156.729,172.826,156.268,172.856,156.728,177.172,148.418,174.661,158.556,153.072,150.417,143.821,154.228,151.777,174.576,160.413,151.097,154.666,140.279,141.419,141.938,132.226,123.111,118.853,125.665,111.661,111.233,115.429,95.216,108.148,98.787,104.013,101.196,99.923,95.398,92.132,90.524,95.141,91.462,87.894,85.675,80.190,85.247,84.381,76.121,70.338,66.448,69.976,65.762,67.313,63.027,55.866,57.625,57.135,56.658,63.730,79.800,102.882,158.446,205.252,251.238,242.375,197.784,144.317,99.631,64.862,49.736,41.152,36.714,38.681,39.069,35.881,39.183,42.339,44.756,53.877,67.223,73.147,72.118,56.956,44.779,32.824,27.476,28.150,31.154,29.866,34.287,35.632,37.534,37.455,100.771,663.527,4969.927,15004.975,30288.374,45699.727,51389.702,46061.125,31669.689,17269.915,
498,5340.305,4656.706,4383.192,2604.411,3189.761,1982.193,2281.594,2321.700,1669.265,1656.827,1332.438,1202.001,1832.068,1979.880,2442.114,2002.605,1258.996,681.604,522.612,552.184,2195.539,7685.875,20301.188,30925.721,33042.164,24193.971,11954.288,3362.139,486.557,271.936,261.932,254.526,272.280,259.795,259.606,226.994,238.862,211.910,197.603,204.183,217.649,187.024,196.715,200.760,196.062,184.742,175.538,175.927,185.629,149.210,178.102,154.051,157.734,149.438,156.387,157.512,158.930,145.339,160.341,161.411,146.730,150.072,144.720,155.384,149.964,150.104,142.980,147.684,156.308,153.991,137.489,136.379,131.575,132.973,118.457,116.160,122.263,110.595,115.216,110.449,101.823,96.799,99.257,100.537,97.737,89.824,95.696,96.132,93.350,85.542,89.238,86.602,86.004,84.122,77.422,71.934,69.017,69.082,67.543,67.560,65.426,63.896,59.024,56.059,57.401,53.670,62.785,67.711,75.435,116.809,168.285,216.304,244.967,216.828,185.769,125.826,78.571,55.804,45.012,39.489,40.605,35.306,37.782,35.273,36.784,39.776,45.896,62.060,67.635,71.792,69.030,47.402,40.723,33.349,29.894,29.903,33.675,32.445,30.997,33.243,38.454,38.154,70.487,1064.363,5424.349,15471.160,31181.552,43784.435,49979.870,44457.872,31421.489,
500,4672.320,4250.847,4093.595,3319.573,2496.207,2452.874,1647.586,2114.006,1451.297,1325.869,1309.348,1273.508,1641.082,2039.571,2429.520,2066.452,1473.497,873.915,615.840,413.866,958.962,4111.564,13729.395,25768.494,34290.270,30779.672,18603.580,7144.229,1384.911,304.083,238.810,238.189,263.630,235.378,238.838,243.670,235.563,214.313,187.375,190.910,225.503,206.027,200.949,214.906,175.810,191.935,170.045,182.981,171.785,162.015,160.378,156.264,166.536,150.354,151.915,143.527,160.826,159.846,134.316,147.583,160.856,133.462,137.778,148.044,145.647,147.428,138.342,133.676,140.330,147.445,130.274,150.562,142.815,141.875,113.471,129.200,118.204,111.748,111.492,105.854,107.720,90.786,90.171,91.024,89.097,89.260,96.632,95.254,94.439,87.907,84.610,82.689,80.981,84.233,88.488,76.875,65.094,70.390,66.310,60.308,65.664,60.916,59.281,54.703,60.051,52.063,59.599,55.543,66.786,85.093,126.911,174.482,216.076,235.622,196.719,149.837,118.065,74.491,44.813,36.261,39.262,34.389,34.604,36.291,33.063,38.963,42.730,45.284,62.109,73.459,66.608,62.045,48.908,37.992,32.123,30.993,27.404,34.087,30.655,36.187,35.491,33.649,36.158,92.502,937.527,5063.090,14792.338,28054.795,41029.367,48979.727,45862.363,
