472,4087.354,4170.997,3147.144,3475.948,3088.187,2707.444,3380.813,3316.078,3257.212,3068.039,2047.112,1287.069,947.908,1359.941,3704.619,8555.917,14402.218,16680.389,13421.891,7028.836,2497.626,724.957,336.371,311.208,330.275,279.151,285.335,305.800,312.049,261.764,225.450,215.994,236.765,256.817,231.867,225.475,208.076,204.364,209.924,205.221,216.296,210.012,209.428,206.569,196.190,213.449,205.377,197.573,210.532,180.312,213.573,196.577,173.513,201.286,186.367,186.063,200.933,227.511,230.424,239.736,242.854,235.819,228.231,220.949,185.211,172.175,162.410,154.012,167.228,152.768,148.165,132.027,155.937,132.126,136.237,140.875,131.293,125.193,123.156,117.454,117.980,113.707,103.591,98.611,100.705,93.866,93.753,88.874,83.306,83.402,83.887,84.813,77.931,80.168,75.550,75.856,73.486,81.184,102.332,139.663,218.163,308.253,367.973,360.219,282.272,207.410,119.508,75.290,53.429,42.498,37.291,38.967,39.310,36.337,40.855,43.544,54.456,57.379,62.256,57.275,52.298,36.224,30.691,35.712,33.541,34.242,32.370,38.596,43.902,59.050,279.903,1404.106,4400.125,8701.785,13932.584,16180.144,13972.186,11690.437,9051.931,2115.142,298.800,49.306,23.557,23.810,24.329,22.968,19.031,23.259,22.456,20.700,28.617,
474,4302.349,3732.561,3291.291,3125.444,2898.119,2894.861,2620.715,3510.923,3862.276,3062.018,2540.920,1577.285,1000.465,930.858,2075.470,5695.520,11722.893,16052.944,15670.775,10338.160,4386.499,1399.292,467.929,306.431,275.215,307.918,294.833,246.397,251.075,243.996,235.649,258.594,241.903,235.817,237.029,210.590,214.446,201.048,236.079,210.399,207.220,207.322,201.382,218.086,190.420,195.338,206.923,203.324,180.552,193.423,201.434,192.685,182.652,173.311,167.484,199.133,202.823,209.579,244.978,238.659,223.051,218.412,216.814,196.102,178.905,156.429,148.512,149.906,148.690,151.837,132.868,134.650,140.795,127.093,122.964,122.997,131.672,120.301,120.150,115.952,111.812,112.186,103.757,106.330,100.021,98.703,87.771,81.456,80.365,88.569,85.800,90.852,81.068,79.130,73.755,72.937,72.498,72.890,81.996,91.996,151.027,232.826,318.317,354.126,333.591,260.547,168.114,103.714,63.448,53.009,40.814,34.475,31.219,39.096,42.045,38.144,47.153,51.508,61.662,59.556,56.280,46.062,40.850,35.068,32.317,31.003,37.025,32.201,34.458,37.069,52.744,265.536,1275.816,3671.409,8375.236,12751.554,14446.067,15731.419,14117.218,5535.884,1390.651,302.682,55.567,25.347,25.479,20.098,19.733,20.027,19.828,22.076,23.584,
476,4395.637,4122.759,3361.143,2424.576,3173.939,2493.164,2536.708,3166.518,3334.507,3362.804,2717.829,1725.894,1157.276,967.377,1229.560,3166.738,8156.607,14246.801,16550.095,13174.832,7166.976,2969.530,675.171,290.969,312.687,268.643,254.280,281.592,267.495,257.293,247.084,242.304,233.121,265.845,234.836,223.682,212.838,187.504,203.172,208.153,190.545,221.019,207.842,212.914,193.346,181.265,212.277,191.909,179.023,196.302,191.081,165.583,170.852,178.449,170.925,188.791,187.414,199.958,236.346,218.990,236.392,205.980,198.486,210.914,171.707,150.244,168.678,151.782,143.196,142.640,131.873,133.231,139.792,134.501,139.243,132.326,118.440,112.946,121.465,112.881,112.956,101.920,101.314,97.852,91.438,96.700,97.736,87.835,78.387,89.504,92.588,74.981,85.186,76.382,75.307,74.717,70.520,71.209,67.977,72.738,100.204,155.290,249.123,319.980,345.670,309.854,231.896,149.952,97.171,57.286,42.744,33.286,36.098,35.991,37.519,36.006,38.853,43.220,53.298,66.063,64.434,56.175,42.958,37.114,31.705,35.121,29.364,38.733,32.914,32.885,39.355,53.409,237.956,1045.703,3531.722,7390.791,11200.712,15633.738,16534.264,10135.682,4078.067,1481.772,380.064,57.937,25.748,21.183,21.874,24.457,20.189,21.784,21.972,
478,5418.517,3256.989,3495.911,3241.091,3325.868,2369.248,2129.558,2716.183,3366.967,2998.522,2979.836,2137.357,1462.932,951.017,622.045,1823.443,5432.020,11255.283,15951.180,15668.816,10445.371,4922.156,1336.613,377.083,313.966,270.408,260.719,252.160,238.201,250.524,265.217,248.828,253.628,246.995,227.082,237.234,209.581,217.377,201.989,222.306,220.164,191.123,210.662,200.132,192.686,180.093,170.332,186.018,186.934,183.603,185.110,180.858,182.190,158.831,169.723,177.061,175.944,221.253,205.364,214.670,218.959,216.674,201.210,203.641,153.704,142.114,153.693,146.168,135.053,122.914,131.487,129.230,124.218,135.370,129.395,126.008,117.804,111.616,123.944,112.378,104.120,105.771,96.605,96.328,83.265,89.752,83.001,85.660,87.080,85.411,87.590,79.662,83.534,71.735,68.826,65.949,73.300,67.508,63.017,69.509,77.454,113.343,168.654,261.926,308.042,330.583,271.061,193.739,125.955,80.345,56.095,44.898,34.854,36.039,37.511,36.048,32.778,40.336,47.588,54.163,64.462,59.631,53.084,48.319,37.799,32.163,30.267,31.732,32.673,30.628,38.021,37.198,51.237,219.279,1138.338,3332.253,6848.180,12125.575,15972.954,13984.077,8085.847,4363.606,1710.798,438.254,50.570,26.557,23.504,20.673,23.010,19.797,20.993,
480,5493.077,3359.448,3582.288,2866.448,2966.461,2913.978,2524.749,2406.315,2727.129,3191.559,3071.340,2367.499,1916.892,1118.207,812.737,1197.892,3050.790,8039.403,13917.938,16559.158,13444.675,7974.673,2689.723,694.959,360.969,271.027,280.473,260.135,255.382,274.656,228.956,248.953,248.433,259.800,235.526,236.851,202.007,208.938,198.167,209.891,175.307,192.242,207.481,203.410,177.842,195.087,163.178,187.064,188.133,167.058,157.187,174.093,182.496,177.220,168.994,152.477,177.579,196.548,190.160,242.770,223.615,213.132,193.001,196.288,160.090,141.225,153.774,141.063,126.927,134.917,136.786,117.362,129.550,132.732,124.118,126.201,112.821,111.194,111.975,106.130,104.931,92.451,97.913,96.314,95.718,94.400,90.016,87.620,87.035,85.846,80.917,79.614,72.973,72.864,66.923,70.419,74.867,61.991,54.654,63.173,69.947,85.190,129.286,194.368,275.736,306.709,310.419,257.104,178.270,108.154,73.315,44.958,41.551,41.349,39.158,35.015,35.363,40.998,37.717,46.946,57.263,61.000,59.992,51.120,39.019,34.396,32.184,28.350,31.820,31.981,33.465,36.012,33.409,43.547,194.948,923.073,2841.753,7090.946,12446.727,15134.783,12395.023,9368.240,5079.996,1928.539,386.307,62.205,24.498,22.993,21.660,21.128,18.877,
482,4319.297,4641.779,3707.309,3155.374,2943.720,2895.710,2384.242,2030.197,2470.056,2962.160,3121.400,2899.099,2102.119,1412.521,831.016,755.932,1614.616,5237.979,10597.136,16055.707,15685.577,11203.616,4927.245,1393.204,402.228,275.299,279.900,271.147,249.737,225.588,267.033,215.473,250.266,231.048,256.662,207.593,191.473,206.444,186.134,208.839,189.301,172.901,186.214,181.563,200.345,194.139,191.831,181.611,165.646,157.957,158.799,173.671,179.756,155.515,169.190,160.558,158.509,201.471,220.676,215.470,208.878,213.045,189.561,188.515,157.118,146.850,129.625,134.755,127.706,142.676,135.909,124.184,133.474,126.401,124.702,110.459,120.379,114.491,106.467,103.778,107.705,94.651,92.955,101.083,84.063,88.729,87.659,86.537,87.272,77.398,80.493,76.933,72.547,61.925,66.514,63.194,65.969,67.970,59.988,62.637,66.965,69.302,86.646,124.711,197.344,267.123,298.936,288.996,223.099,147.714,95.572,65.381,46.794,41.107,32.418,33.357,32.684,36.257,38.710,40.519,43.635,54.513,62.926,61.744,48.825,35.778,34.075,30.268,31.558,30.516,30.000,33.629,33.425,34.739,41.770,168.357,794.211,3069.113,7592.326,12564.842,14364.123,14325.215,10320.428,5306.310,1917.794,478.487,57.912,21.722,22.703,22.878,23.910,
484,3755.590,4125.893,3786.218,2780.243,2993.621,2573.584,2504.555,2270.866,2161.630,2348.262,3233.357,2997.064,2140.872,1458.866,851.055,702.162,944.681,3116.716,7586.828,13935.656,16747.426,14361.591,7635.892,2676.335,728.944,341.210,257.885,237.589,243.215,222.902,240.502,235.940,213.518,240.493,220.525,213.113,210.115,208.713,200.289,192.657,199.197,192.718,171.002,184.847,175.712,174.172,171.711,175.527,181.063,159.447,165.912,171.692,174.378,150.185,161.386,178.556,150.766,197.755,201.234,207.726,181.427,188.821,173.343,185.190,158.768,130.857,139.835,134.971,134.377,124.677,131.315,127.978,117.726,118.392,114.985,115.713,111.775,115.055,108.941,98.869,99.639,104.001,98.283,93.496,90.519,89.164,83.334,78.496,83.159,77.100,81.529,80.049,73.272,74.097,74.740,70.549,64.547,63.538,63.952,62.769,65.512,58.189,68.172,89.805,155.911,214.441,276.928,287.578,260.336,194.121,129.281,87.535,51.911,38.845,34.273,32.183,30.850,32.623,33.144,33.774,41.485,49.951,60.994,69.805,54.286,46.702,39.979,35.668,30.043,31.812,28.475,29.895,30.460,31.956,32.983,45.806,171.653,1035.911,3570.612,8355.518,12701.125,16299.293,14780.062,9826.595,5224.539,2158.973,364.306,44.920,25.250,26.506,23.439,
486,4556.299,4527.889,3035.813,2708.037,2768.049,2737.398,2167.798,2082.595,1841.310,2377.664,2522.028,2861.246,2534.447,1857.739,972.706,656.807,761.234,1810.923,4901.341,11015.721,15933.184,16362.285,10784.155,4702.745,1347.137,415.627,281.465,272.219,254.744,249.852,228.403,225.446,226.488,224.972,205.179,201.591,200.728,202.838,190.282,204.955,193.544,177.909,170.915,185.345,175.110,190.111,161.759,157.765,182.169,178.086,170.019,165.428,182.384,149.015,160.605,151.688,168.024,172.251,191.463,187.817,198.799,184.650,176.684,186.158,155.811,139.734,127.933,133.992,127.791,125.005,129.579,119.978,118.462,117.209,134.452,111.926,117.702,98.762,99.647,105.005,108.470,97.784,87.601,88.069,92.283,84.709,87.549,75.655,81.658,81.276,80.997,71.476,72.185,69.842,66.295,73.570,70.570,62.562,59.977,59.696,59.102,50.368,65.154,72.746,103.039,157.241,221.336,277.972,283.794,241.758,168.197,113.515,75.797,51.998,33.253,30.263,33.677,33.495,32.052,33.971,36.259,44.619,53.899,64.215,59.633,48.854,44.247,40.026,33.571,32.358,29.913,27.520,30.047,28.979,30.577,33.681,43.017,222.059,1170.645,4052.376,8408.382,13840.934,16134.291,13942.733,9917.427,5658.036,1550.848,284.213,48.631,25.629,24.585,
488,5378.244,3611.586,3547.251,3286.971,3169.973,2632.285,1898.943,1960.484,1832.730,1572.578,2642.782,2710.888,2531.561,2163.672,1198.396,845.830,599.804,947.959,2726.647,7647.717,13810.964,16968.007,14017.930,7844.827,2791.001,705.422,255.710,253.253,240.789,239.624,198.631,238.415,206.982,212.669,193.509,229.633,197.177,206.721,214.740,189.719,190.907,180.598,196.699,188.074,176.168,164.690,161.110,153.769,178.105,161.999,166.391,155.948,143.843,170.682,181.023,161.211,141.666,179.079,177.990,189.162,185.171,190.531,172.460,167.239,137.459,147.100,134.390,124.789,135.165,120.405,122.905,115.293,119.070,121.194,115.341,112.404,109.304,101.932,106.747,105.390,96.782,88.219,91.263,90.720,90.420,81.821,81.403,88.255,74.635,74.689,78.158,70.230,61.801,69.308,73.158,72.054,62.192,63.984,63.062,51.641,53.693,56.686,52.209,57.379,72.178,102.709,166.678,234.243,262.817,265.234,215.984,160.588,97.949,64.406,44.177,31.943,35.567,34.400,34.300,32.307,29.131,34.109,44.282,51.746,63.755,63.515,63.872,48.401,35.918,29.372,29.938,28.074,27.908,30.160,30.594,32.957,33.033,45.971,194.849,1166.541,3726.615,8100.955,13046.513,15050.067,14158.650,10790.163,4752.535,1741.507,453.173,60.598,24.088,
490,4792.348,3524.007,4020.278,3093.432,2728.167,3101.624,2828.837,2024.068,1603.810,1632.033,1910.394,2665.778,2560.107,2013.875,1443.025,856.886,645.373,652.000,1462.583,5138.202,10941.919,16022.405,16104.463,10663.990,5027.232,1404.607,358.776,244.298,228.961,279.368,242.614,245.511,187.768,232.204,199.169,229.635,183.447,218.597,193.700,180.348,189.293,166.409,196.626,172.608,203.028,158.751,175.090,172.152,154.708,152.070,160.738,146.333,148.510,151.381,159.953,146.917,174.549,183.579,178.819,182.518,181.348,164.341,170.496,165.788,144.472,131.014,123.537,131.001,124.519,121.258,131.845,118.928,113.732,121.769,106.981,109.238,106.038,101.268,97.350,103.097,89.142,88.151,84.979,89.533,82.291,85.956,84.360,83.611,78.243,75.872,70.612,72.082,68.672,66.492,70.529,61.846,62.543,60.531,60.538,52.001,55.613,58.126,52.806,59.009,70.290,77.190,120.071,179.570,237.449,255.304,246.896,202.597,133.432,87.404,55.727,39.604,35.991,36.179,31.576,36.486,32.875,33.946,41.072,42.771,55.564,62.292,63.972,58.665,48.036,33.418,32.153,28.406,27.738,27.952,25.761,28.544,31.337,33.117,46.128,213.857,1175.472,3616.339,8306.794,12487.246,14622.358,14120.869,8955.539,4767.466,1893.796,470.830,61.708,
492,5517.779,3778.371,4372.210,3078.341,3137.469,2542.715,2025.564,2013.617,1529.538,1605.953,1743.021,2197.790,2720.915,2435.687,1761.480,961.516,690.587,504.832,824.995,2783.868,7821.073,13399.970,16415.155,13240.875,7587.060,2674.133,746.079,285.850,226.364,252.554,205.599,235.656,211.194,233.879,243.323,223.787,190.886,211.743,158.087,174.225,152.428,166.442,179.526,187.587,194.039,153.164,171.209,180.291,152.170,147.943,158.282,143.517,148.165,155.450,154.595,156.819,164.254,161.774,187.922,176.611,173.339,176.656,159.282,165.747,143.595,127.568,125.452,130.991,117.557,114.439,123.203,123.345,112.271,111.249,111.013,104.647,101.336,100.369,100.013,98.559,91.132,90.793,83.419,88.545,83.229,78.122,85.892,76.944,73.989,71.092,74.731,78.233,65.634,73.283,64.423,68.010,63.005,58.523,61.003,52.840,50.018,55.822,53.184,52.684,53.473,58.156,93.256,135.675,191.003,248.909,247.913,223.823,173.123,111.572,73.330,51.383,35.801,35.184,31.667,30.502,33.621,33.595,35.574,39.692,43.861,58.715,67.329,64.129,60.518,41.145,34.127,32.287,25.295,25.100,25.071,28.503,33.622,34.039,33.218,43.088,226.085,1105.926,3966.467,8227.350,11863.801,14480.929,12882.125,9228.338,4934.912,1924.656,526.916,
494,4976.031,3953.102,3447.719,2609.658,2946.357,2292.391,2115.356,2038.194,1739.810,1565.296,1547.133,1844.170,2349.523,2489.376,2032.479,1145.850,702.727,478.552,526.700,1375.449,4633.670,10080.218,15674.902,15867.316,11091.860,5027.796,1473.073,367.314,232.313,220.516,232.486,212.983,236.862,192.592,230.165,185.417,189.508,184.984,175.303,193.675,182.188,170.554,176.304,172.798,186.645,170.831,153.101,156.170,152.346,150.511,151.032,160.421,148.407,149.974,138.892,158.393,151.861,173.867,171.572,175.541,170.653,168.598,169.154,154.211,141.366,122.387,119.622,130.436,114.057,108.612,110.420,123.108,112.633,106.548,102.705,104.559,94.918,105.034,103.859,100.984,95.535,82.629,81.406,78.220,75.384,75.932,83.026,73.892,71.551,70.009,67.794,74.569,71.466,78.006,66.740,63.086,61.051,58.966,50.107,46.011,54.661,54.406,51.132,52.878,48.591,57.418,62.400,94.884,143.842,197.392,244.416,245.932,218.559,161.463,102.402,65.907,46.196,37.416,32.497,30.364,34.120,29.572,38.263,35.271,35.088,48.552,59.785,65.926,64.247,57.496,42.762,33.290,28.398,25.052,28.342,26.460,29.390,31.400,29.737,31.653,42.648,214.006,1304.199,3793.399,7219.429,11149.113,13943.573,13192.024,9407.032,5397.325,2348.743,
496,5315.673,4473.741,3524.085,3083.545,2861.260,2659.071,2143.737,2154.820,1742.591,1595.169,1418.463,1536.940,2112.621,2380.704,2020.528,1441.038,899.611,486.068,480.993,743.592,2763.870,7143.350,14040.962,16509.180,13882.331,7983.470,2992.789,650.327,251.757,219.311,212.310,228.671,222.128,229.922,199.575,181.197,160.010,175.391,169.793,182.456,176.884,171.779,181.050,177.763,156.358,178.328,162.365,161.810,166.316,168.018,146.325,159.055,146.573,136.097,137.783,153.115,141.029,168.590,153.895,179.085,164.988,176.000,157.557,153.547,136.582,120.404,121.139,105.309,115.747,122.920,107.641,112.026,104.831,106.815,93.856,97.182,94.517,98.640,91.702,89.638,88.779,84.047,88.699,79.264,78.513,72.380,76.896,72.631,71.341,71.558,72.004,74.965,67.352,67.390,71.064,62.880,64.826,58.248,53.910,57.655,56.341,49.019,51.162,52.407,50.940,50.289,53.516,66.343,106.217,160.397,216.687,243.855,229.008,181.571,136.351,88.521,52.302,42.360,36.241,26.093,30.938,30.500,29.114,32.025,38.908,38.882,51.863,60.227,67.546,55.587,50.236,37.469,28.007,26.234,26.251,26.199,29.185,33.703,31.058,31.540,35.587,50.243,292.529,1323.386,3388.773,6886.571,10930.783,13708.206,12608.546,9606.156,5675.509,
498,4716.915,3367.805,3698.884,3367.757,3082.452,2384.053,2233.362,1778.911,1696.096,1292.823,1307.664,1464.697,1853.076,2183.646,2304.662,1739.762,981.135,619.672,424.543,556.046,1402.439,4475.541,11044.024,16091.202,16158.933,11184.553,5142.156,1284.613,306.256,243.776,203.073,223.656,208.747,224.958,198.562,175.488,182.883,168.831,183.042,164.158,176.718,174.152,141.306,161.813,161.822,159.883,143.244,160.541,175.781,141.622,154.397,156.277,148.828,146.539,158.973,146.550,142.614,152.175,176.978,171.477,157.423,161.192,160.860,142.512,128.871,120.352,130.925,110.394,109.379,111.346,111.518,114.347,105.019,93.534,100.884,99.968,89.846,99.940,93.098,87.635,84.662,86.805,78.588,81.453,76.248,72.137,70.421,76.550,68.068,77.411,74.524,67.623,70.531,69.807,68.512,65.056,72.828,61.543,55.875,58.028,52.449,42.960,47.021,44.493,41.546,52.608,51.494,56.866,70.034,113.597,171.582,209.900,227.315,224.379,161.296,115.901,68.522,48.778,39.157,34.680,29.228,29.499,28.217,32.714,30.651,34.676,42.475,52.087,68.265,63.205,59.693,46.924,37.501,26.785,24.043,26.062,25.854,28.283,29.719,30.376,33.237,33.449,60.895,327.603,1177.657,3203.574,6750.958,11100.016,12915.422,12688.103,9637.432,
500,5541.722,4070.742,4012.424,3623.468,2775.345,2949.010,2427.537,1846.469,1792.864,1176.790,1016.972,1148.656,1504.289,1980.910,2225.548,1940.912,1326.660,800.992,452.327,425.951,760.293,2450.787,7866.422,13608.608,16914.611,14493.372,8232.615,2764.070,578.796,268.911,211.338,213.269,222.209,231.437,206.070,187.629,219.151,189.571,194.512,170.023,174.879,191.032,166.959,150.024,157.879,164.437,139.662,144.346,151.597,144.373,137.299,155.840,149.177,138.855,142.350,140.757,146.952,160.636,145.315,154.686,145.070,145.778,165.381,145.726,121.962,109.001,122.013,110.790,112.525,102.424,109.484,97.489,90.842,98.974,91.057,96.607,87.364,96.324,87.042,78.001,82.991,81.985,83.532,81.225,73.281,76.986,73.623,77.230,72.173,75.301,70.064,68.056,70.616,67.368,66.415,64.132,56.467,57.363,55.328,56.173,49.170,47.586,47.201,48.667,41.615,51.948,46.048,44.919,60.739,77.038,126.086,167.376,213.026,216.302,197.615,148.014,93.643,69.992,47.272,33.331,28.866,31.410,30.939,31.913,29.889,38.098,34.253,43.840,53.772,63.966,61.948,54.778,47.721,33.531,29.302,23.875,23.244,28.275,29.490,28.656,28.675,29.125,33.573,56.509,232.052,919.462,2821.902,6591.250,10144.811,12996.492,13079.901,
