470,2635.333,3315.796,2421.498,1886.361,1620.718,2073.881,3152.945,3241.024,3205.615,2737.392,1861.458,1179.406,1034.684,1611.886,4601.742,8387.526,11412.797,10586.594,7234.061,3063.827,955.726,417.901,260.865,235.917,254.022,227.343,251.932,214.245,205.795,225.978,217.428,219.829,202.651,190.791,166.696,169.787,199.455,177.473,191.482,183.348,179.226,180.379,181.876,193.407,186.311,181.811,188.277,198.761,193.782,197.909,203.389,216.630,223.982,197.211,165.121,170.032,170.641,177.004,181.007,168.544,164.108,150.429,131.464,137.582,133.102,124.703,139.689,134.152,127.830,130.989,120.812,106.863,108.365,100.693,97.276,101.893,87.109,93.783,91.592,85.307,80.209,81.236,73.362,74.318,72.641,74.279,69.568,68.189,71.359,70.695,66.272,58.494,55.908,58.470,60.350,57.613,60.210,74.073,122.567,189.404,286.267,342.372,370.137,287.981,218.117,127.224,77.436,40.880,35.124,29.324,28.537,25.964,32.181,36.035,34.327,50.195,56.952,55.248,50.214,44.677,34.600,30.739,27.925,27.529,27.609,27.199,34.277,32.375,54.385,214.518,965.896,3167.415,6669.294,18966.763,20339.547,12877.880,8146.856,4348.765,1776.588,280.315,42.510,19.295,20.653,18.963,18.758,13.671,13.749,13.475,17.041,17.674,14.475,
472,3169.731,2764.997,2970.040,2156.712,2388.022,2382.333,2311.597,3075.848,3288.828,2723.297,1764.221,1052.300,797.595,990.080,2815.082,5943.438,10336.485,11706.423,9433.810,5023.155,1661.517,579.288,257.807,283.753,226.342,272.468,193.884,239.635,244.333,203.175,248.818,204.464,196.595,181.061,182.207,219.804,229.176,175.635,199.865,157.797,207.416,193.981,190.947,183.749,183.989,186.571,192.690,212.448,192.186,186.916,200.331,212.293,202.383,183.142,163.484,171.105,170.104,167.035,174.970,154.564,158.071,151.811,144.397,133.750,121.032,142.278,125.123,126.924,118.160,118.052,116.940,112.551,104.283,96.869,100.221,92.202,100.141,94.513,82.835,82.867,77.351,73.658,64.534,69.274,72.993,69.164,71.658,67.968,69.429,71.604,62.833,61.006,56.971,66.012,63.671,51.451,56.985,61.996,72.944,123.564,206.064,296.440,342.070,332.873,268.584,184.897,108.800,61.963,44.282,31.917,24.287,26.480,28.751,30.042,33.110,36.504,45.964,54.401,50.066,51.564,45.056,34.209,27.746,29.341,24.491,25.621,29.499,29.838,33.465,49.758,231.049,1104.171,3099.496,15138.991,17169.172,13070.033,11370.202,7825.493,4083.904,1196.754,214.011,38.345,20.522,18.814,18.405,19.023,16.763,16.920,18.363,15.871,15.724,
474,2554.609,3189.600,1760.245,2717.571,2587.650,1942.493,2408.719,2738.208,3052.997,3108.634,1999.173,1232.646,953.365,582.263,1609.346,4320.348,8406.384,11474.500,11234.875,7073.648,3002.220,1106.301,337.992,291.648,227.810,210.802,194.186,213.566,224.597,234.772,192.468,216.452,202.304,189.440,226.128,186.209,194.090,162.108,188.978,169.927,179.572,192.916,160.262,168.083,179.166,186.618,183.535,185.262,173.036,157.650,169.878,193.985,184.946,174.737,177.602,174.386,145.599,157.252,174.139,152.052,137.040,137.011,159.451,124.886,133.560,130.395,128.447,125.897,125.219,119.423,105.353,99.556,103.456,95.167,98.090,89.460,95.311,93.935,80.466,79.398,76.668,72.114,66.722,69.670,73.823,68.381,66.525,70.002,77.981,70.938,65.825,57.887,57.172,61.972,52.811,53.911,47.928,52.036,70.389,82.996,127.857,222.852,305.845,345.292,307.685,245.638,160.188,99.047,54.111,33.533,29.417,29.283,28.661,30.565,30.950,34.382,40.955,50.525,51.485,56.544,55.561,43.188,30.245,27.191,28.225,25.240,27.933,29.441,30.970,33.348,46.544,222.216,952.683,8343.783,10433.155,10661.981,13118.145,11216.349,7999.699,3733.851,1050.207,233.662,72.953,18.468,17.513,18.828,17.236,17.990,19.247,14.221,18.123,
476,3623.832,3376.787,2410.220,2328.334,1134.483,2139.827,1756.938,2155.773,2975.609,2651.547,2355.089,1521.119,1139.776,744.020,882.047,2311.154,6059.137,10254.337,12041.220,9369.815,5078.252,1986.047,511.580,287.339,243.144,245.611,212.953,205.412,212.838,214.682,208.239,224.605,177.326,191.254,186.036,208.198,156.759,178.704,176.509,176.474,187.888,173.211,156.251,159.428,180.499,183.517,163.214,180.456,164.633,166.272,170.548,195.117,192.155,155.910,161.285,151.992,150.178,166.898,151.418,154.901,146.188,137.920,133.443,129.684,127.555,127.143,122.699,120.180,114.713,113.056,105.807,94.838,107.162,106.770,96.764,88.742,90.422,78.200,81.683,80.971,80.750,72.615,75.439,64.061,71.670,72.589,69.292,69.280,64.281,60.118,65.449,59.600,63.871,63.303,55.171,55.305,51.488,51.787,59.291,59.725,93.928,154.349,229.576,312.066,326.468,280.902,215.045,125.112,82.175,44.504,34.285,30.533,28.624,25.537,29.437,28.772,33.790,38.574,45.339,56.410,55.679,51.215,40.103,31.328,28.713,25.853,25.748,29.638,27.156,32.785,33.062,42.614,178.665,2950.135,4637.878,7129.143,12207.376,13587.388,13034.706,9557.937,4154.512,1547.554,713.396,129.032,18.772,20.441,19.668,18.282,17.531,20.471,21.003,
478,3820.569,2731.369,2085.900,2575.759,1872.786,1990.186,2059.346,2406.919,2955.919,3312.073,2900.920,1838.638,1372.072,713.786,768.231,1486.399,4003.667,8082.557,11399.569,10912.853,7236.599,3408.391,916.262,327.459,232.808,255.317,205.346,211.030,184.905,202.712,202.663,180.461,197.289,196.277,178.758,154.444,191.511,179.214,170.220,190.418,183.004,163.814,152.646,147.935,179.292,173.113,142.256,175.133,172.558,166.722,168.853,189.135,176.385,140.560,158.471,163.124,154.431,161.702,144.942,142.316,144.549,132.470,131.368,122.465,125.794,126.556,120.416,126.119,131.483,128.566,108.487,98.718,106.115,94.857,90.973,85.952,82.894,83.101,83.947,71.299,78.797,74.658,66.699,73.810,73.719,67.289,65.669,73.666,64.283,58.097,56.155,56.477,53.522,58.863,51.799,52.564,53.174,47.585,48.901,56.337,68.082,95.416,162.216,243.369,310.512,307.490,259.303,178.668,117.348,71.047,39.236,26.802,26.679,30.998,31.187,26.666,29.373,33.458,40.848,51.116,52.067,54.929,51.032,35.561,31.628,28.827,26.115,28.664,25.150,32.783,30.221,30.312,41.594,525.882,1468.031,3832.989,9562.862,13621.502,17653.719,17492.005,11253.553,6118.125,3623.497,1008.594,49.629,21.743,17.924,15.432,16.346,21.361,20.544,
480,2624.960,2746.814,3650.998,2086.368,1490.888,1900.011,2081.428,2131.010,2211.617,2639.541,2858.613,2154.049,1421.085,842.910,658.251,782.049,2294.058,5835.564,9890.766,11755.815,9507.188,5643.924,1818.595,488.194,306.811,212.507,228.311,191.576,248.302,190.542,203.011,198.879,196.350,196.583,183.864,160.857,176.650,174.745,149.350,175.394,185.172,150.700,188.849,158.004,166.672,157.267,166.801,160.549,172.568,168.564,164.101,187.780,193.810,158.143,157.920,136.494,164.593,151.875,137.949,126.734,142.041,118.886,110.416,117.314,114.112,110.247,124.179,116.975,128.583,118.974,114.065,105.849,104.112,95.816,90.122,85.737,85.775,84.812,85.965,76.545,72.155,75.970,66.360,67.010,68.327,70.952,64.227,75.477,66.217,59.420,54.633,58.292,55.792,61.735,49.985,51.898,45.930,45.380,47.979,51.659,46.983,67.318,108.060,181.768,255.602,303.771,286.187,235.881,162.497,95.433,60.526,38.829,30.547,26.592,26.171,26.930,25.895,25.815,34.034,41.159,51.890,57.281,53.593,45.361,36.095,31.896,28.959,22.541,29.284,26.304,29.136,27.626,31.725,49.120,244.608,1323.377,5337.366,10949.592,18198.156,23745.151,20805.053,15080.453,10798.020,4098.260,622.579,62.860,23.753,18.392,19.670,17.664,16.612,
482,2365.543,3397.561,2442.056,2184.580,2047.448,1361.588,1865.295,1245.192,1948.301,2477.063,2649.191,2761.159,1614.683,1053.746,676.252,571.708,1221.324,3607.946,7528.759,11304.629,11075.435,7919.717,3159.279,990.783,310.457,251.465,219.940,198.070,204.854,223.362,189.132,209.416,195.108,198.170,180.622,157.762,171.661,181.482,152.059,186.457,191.283,154.207,173.838,160.576,161.449,153.630,165.852,160.312,157.534,154.870,167.839,176.061,170.200,166.404,163.965,152.961,151.350,138.324,132.925,130.272,118.020,126.876,117.690,115.338,108.336,121.458,121.764,116.855,122.983,117.161,104.610,104.825,92.330,97.174,94.816,82.426,74.201,73.026,85.327,78.217,75.990,65.453,73.055,69.368,68.598,66.418,72.279,72.671,70.523,58.545,65.646,59.258,55.053,53.274,48.373,52.751,41.942,42.310,43.812,47.464,48.560,49.588,70.417,126.454,200.512,241.428,288.424,274.738,204.721,144.140,88.416,47.224,32.790,29.192,25.633,27.283,26.807,27.277,31.682,34.215,42.037,53.255,62.743,54.376,42.491,34.292,30.483,23.867,27.693,25.433,26.199,26.530,24.958,30.601,39.146,256.097,2066.464,6149.412,13146.112,21875.014,25495.182,22943.522,18990.741,9700.247,3124.007,701.819,55.685,18.660,20.546,20.310,17.072,
484,2916.314,2582.524,1819.242,2300.562,2222.411,1945.231,1315.006,1150.249,1687.399,2235.842,2784.180,2856.660,2030.407,1107.139,641.175,447.655,690.211,2291.287,5431.359,9954.902,11808.922,9877.589,5129.664,1951.230,515.639,216.607,206.664,214.396,182.602,156.569,196.729,212.364,180.377,214.857,186.561,185.331,183.871,175.676,160.345,169.147,157.855,158.614,155.503,156.763,164.082,178.084,177.798,158.271,159.780,142.013,161.666,167.306,166.797,144.483,146.243,152.401,163.742,146.424,143.346,123.947,129.057,140.044,128.614,112.815,121.582,106.344,119.471,97.134,113.458,108.373,88.472,108.795,88.314,77.933,81.012,79.735,82.681,70.664,73.605,72.409,68.678,67.972,71.421,67.949,68.466,65.752,69.927,66.122,61.951,59.065,65.829,56.366,53.156,49.166,53.424,51.153,44.452,40.586,35.722,48.868,41.644,43.797,54.234,83.072,143.150,199.809,252.322,279.439,243.648,187.583,119.409,67.864,42.319,34.738,27.115,23.103,25.493,24.824,30.574,29.870,37.099,49.014,55.610,55.695,54.303,44.502,36.222,27.392,27.656,24.001,28.078,27.414,22.522,30.418,32.797,47.493,486.107,2531.575,6683.817,13617.354,20802.989,23361.158,22844.098,15081.400,7108.948,2365.807,409.758,51.425,22.438,19.895,21.553,
486,3943.417,2573.831,2992.611,2606.412,1899.731,1766.373,1728.188,1021.958,1526.587,1572.804,2400.530,2747.633,2156.322,1247.734,764.094,503.296,456.280,1256.043,3351.200,7813.164,11331.450,11802.860,7321.246,3328.391,1057.865,254.407,198.763,207.951,173.146,211.582,188.858,187.938,192.489,160.839,202.218,176.131,183.786,150.019,163.318,160.406,150.136,152.270,144.457,181.708,151.529,152.160,150.288,151.838,154.615,171.595,147.533,169.248,177.845,151.722,165.543,161.463,148.057,137.478,128.233,125.559,120.152,115.989,107.174,113.859,121.143,107.156,112.780,107.288,114.160,101.732,99.101,97.301,89.120,89.559,79.795,80.502,78.820,75.595,76.930,75.646,76.534,66.852,67.373,71.139,70.007,68.359,63.631,63.662,56.361,61.576,65.371,51.864,49.493,56.320,52.849,43.196,43.395,42.508,43.318,39.695,38.306,42.475,39.972,64.544,90.268,142.055,222.807,263.362,269.231,218.119,164.132,108.256,64.336,38.706,29.045,26.212,24.261,24.665,28.456,26.521,27.108,36.021,47.231,58.129,56.476,49.617,44.648,32.583,26.791,23.759,20.235,25.538,21.248,25.720,22.078,31.928,52.271,406.531,1844.051,5138.397,11811.385,16665.674,19853.862,17952.467,12075.996,5728.638,1569.749,338.736,35.762,24.586,19.369,
488,3007.155,2561.018,2718.404,2323.384,1896.409,1824.461,1238.372,1262.691,1013.881,1249.849,2158.738,2685.235,2183.885,1843.129,1106.369,627.332,583.378,580.419,1811.806,5309.330,9845.164,12225.693,9696.242,5482.902,2112.176,530.738,274.853,184.672,223.524,203.817,193.939,175.504,203.957,183.845,182.680,201.031,164.760,174.358,170.879,163.172,139.937,136.294,155.451,140.255,150.528,160.354,153.742,154.785,150.939,141.219,145.346,162.194,155.434,148.074,133.667,134.363,140.626,150.911,132.811,132.115,125.404,127.747,108.130,104.393,120.191,114.361,100.674,109.373,96.990,109.364,95.221,103.094,82.055,86.167,78.016,71.931,80.040,70.566,73.848,74.219,72.783,68.110,69.138,60.663,71.856,63.518,57.329,67.645,52.708,60.475,65.344,46.303,48.452,47.652,61.724,46.831,39.658,45.497,45.489,35.283,41.547,40.798,49.272,48.667,62.316,92.499,156.348,226.393,256.898,249.830,198.696,140.716,91.977,53.656,36.220,28.537,28.835,27.898,26.115,26.939,26.654,29.578,40.037,52.043,53.897,56.572,55.155,44.241,30.282,27.503,27.463,24.274,26.059,22.231,26.017,28.525,27.363,40.132,146.123,798.941,3736.856,8030.260,12420.538,16593.382,15552.528,10971.637,4781.434,1722.145,277.753,49.838,21.739,
490,4305.160,4145.908,3184.754,2478.140,2340.588,1696.963,1386.423,1221.987,1279.578,1156.595,1786.552,2455.886,2367.885,2022.405,1328.969,756.738,509.136,430.101,1172.833,3576.372,7919.621,11425.584,11177.872,7722.613,3752.073,1032.301,293.907,205.996,232.592,201.812,178.902,178.749,164.513,192.110,171.033,146.853,183.989,169.271,157.095,181.604,153.857,146.726,139.048,153.904,137.378,147.945,155.663,151.313,132.475,133.071,135.822,144.647,156.392,135.419,149.045,136.803,127.339,121.980,125.851,121.800,113.199,116.756,109.174,106.300,110.194,101.403,102.531,103.615,106.492,104.981,95.084,87.348,95.773,90.752,82.835,70.559,70.772,74.386,67.784,69.372,59.543,66.700,61.897,62.067,73.076,64.326,59.601,63.116,58.350,56.705,52.436,58.457,51.284,51.987,51.006,47.455,40.389,35.095,45.472,36.288,39.809,37.811,39.002,47.566,46.809,63.869,114.185,169.829,224.523,255.280,232.223,188.360,123.673,78.666,45.074,29.636,28.506,26.454,20.215,26.836,21.897,27.718,31.718,40.062,49.814,57.212,59.322,48.064,42.208,34.359,26.309,22.410,22.843,22.878,24.451,25.061,26.329,28.168,35.557,126.847,1071.494,3176.805,6484.368,12982.697,16257.381,15491.399,9396.287,4796.779,1441.927,389.020,63.808,
492,3022.104,3020.405,3035.652,1680.918,2147.116,2136.201,1782.523,1359.602,1355.171,1275.542,1336.807,2120.805,2530.120,2436.727,1650.647,949.169,513.705,368.554,579.852,2064.266,5919.701,9770.592,12102.472,9856.603,5690.609,1902.204,521.530,220.303,215.044,170.232,185.531,156.263,162.562,134.526,146.643,151.394,139.809,178.936,158.459,147.389,142.887,141.484,142.484,151.635,163.820,148.102,119.535,147.971,141.208,135.665,146.373,150.782,127.509,142.995,138.018,138.043,129.736,139.797,121.276,123.398,120.451,104.309,106.272,104.326,100.391,110.421,96.177,103.236,102.765,91.002,98.421,88.108,91.393,81.369,78.397,88.645,75.288,71.469,63.459,74.065,65.229,63.635,59.605,63.240,67.199,69.359,65.687,56.952,56.946,58.217,52.971,47.755,55.612,49.053,50.092,45.256,38.845,45.054,44.403,38.206,32.342,40.125,37.071,40.864,42.124,49.844,74.888,124.787,185.788,217.720,233.479,213.160,165.858,99.648,71.585,37.120,28.290,25.412,23.931,24.167,26.061,24.912,29.229,30.072,41.114,53.303,59.692,57.187,48.092,38.343,29.005,25.437,25.061,21.657,21.236,24.602,22.396,24.939,30.432,38.749,233.210,1106.999,3003.814,8444.349,13898.298,17720.874,14147.953,9622.993,4580.005,2022.957,485.187,
494,3965.183,3139.876,2257.231,2335.675,1986.922,1639.564,1495.760,820.168,1218.903,1239.207,1113.278,1760.878,2309.150,2224.507,1896.788,1129.013,645.609,424.739,399.868,1020.627,3549.922,7464.314,11730.903,11565.388,8294.094,3741.556,998.953,254.450,154.894,182.171,197.857,182.126,201.258,142.384,169.704,139.493,145.273,164.018,144.764,144.533,167.874,139.708,147.356,131.599,142.257,142.719,132.922,142.286,131.045,143.721,160.830,146.003,145.108,147.872,132.662,135.839,119.663,131.485,108.548,118.543,119.848,104.343,97.731,101.021,113.546,97.960,85.794,106.089,95.403,96.998,92.351,84.798,86.358,81.709,74.684,75.335,80.915,72.094,76.581,68.913,57.597,60.253,62.879,59.828,64.341,60.653,55.376,61.923,54.595,51.406,46.028,55.762,59.245,52.030,42.739,49.020,46.075,42.494,42.487,43.094,40.927,40.901,43.594,44.835,38.413,39.219,57.343,86.450,130.901,193.858,239.962,230.122,199.204,143.953,91.984,51.491,35.704,28.463,25.594,23.926,21.755,28.530,23.482,23.916,30.879,42.916,56.926,56.984,57.608,52.980,33.782,26.984,20.945,21.470,19.802,23.223,21.305,26.252,29.098,27.085,41.728,206.157,922.120,4075.189,8840.489,14686.573,15640.275,14436.299,10144.610,6211.831,1990.082,
496,3581.583,3000.246,2734.954,2688.435,1783.467,1710.190,1728.570,1363.824,1587.400,1005.212,1085.432,1379.714,1992.973,2119.003,1932.777,1256.048,790.923,510.713,341.891,584.353,2043.193,5241.260,10432.569,12306.842,10728.230,6129.586,1942.453,485.398,214.371,191.453,218.519,186.193,159.039,178.617,156.373,162.966,181.497,148.679,126.595,150.788,144.433,116.876,162.602,147.889,143.711,131.746,115.833,125.696,157.036,142.858,146.930,147.821,140.046,120.216,122.814,106.213,128.679,121.813,125.069,114.283,116.835,109.436,101.986,97.571,98.220,91.111,94.233,95.063,97.955,91.380,93.545,78.958,84.735,78.622,78.140,85.212,71.213,71.051,71.954,69.953,64.199,60.931,54.206,55.231,56.539,58.363,55.566,58.656,59.768,54.664,57.703,47.494,51.933,50.083,47.910,44.177,42.471,39.240,36.452,40.358,38.791,39.037,43.187,38.895,36.161,42.802,37.843,62.003,95.923,142.104,200.228,225.172,216.736,177.386,126.534,78.578,43.844,33.097,26.981,24.433,22.310,21.173,26.425,27.317,25.641,31.848,44.960,56.017,59.813,59.090,48.244,31.249,25.998,21.582,18.975,21.082,23.705,21.694,26.844,28.317,29.235,39.748,170.215,1297.085,4885.353,8685.880,12690.817,15698.101,14688.767,11174.768,4643.570,
498,3489.329,2780.730,3945.662,2903.693,2182.325,1860.191,1701.899,1235.129,1186.803,971.434,946.560,1144.816,1660.282,2224.525,2286.630,1630.326,1110.283,561.788,434.342,392.716,1069.603,3439.386,8480.372,12285.904,12660.327,8669.471,3465.735,857.714,214.111,208.387,175.296,175.002,150.926,168.440,181.049,167.266,154.182,146.824,153.727,121.100,152.720,151.016,151.112,155.512,130.046,132.002,135.423,140.286,158.733,138.827,132.998,158.002,133.524,129.864,120.902,113.627,137.634,118.090,105.292,117.057,109.985,97.987,102.384,94.607,97.060,101.798,94.277,105.800,94.056,87.154,85.518,84.360,88.670,79.327,80.481,71.167,76.099,71.045,66.616,68.702,65.698,58.285,59.629,58.230,65.671,63.058,56.789,59.622,58.334,57.781,54.292,49.571,47.712,48.382,54.299,41.663,38.341,35.595,48.313,39.760,39.247,36.858,30.180,35.937,35.457,40.265,38.247,45.877,65.938,104.023,157.696,201.533,217.682,210.887,145.904,98.865,63.038,46.045,32.313,24.662,24.190,22.047,26.660,26.404,25.305,26.476,38.542,48.377,61.752,61.417,54.262,40.459,25.619,24.439,20.757,19.760,21.306,20.223,25.990,23.293,28.738,29.087,44.413,286.668,1228.984,3487.073,7856.716,13258.007,15475.040,14250.144,7587.150,
500,4107.284,3777.807,2882.874,2478.926,1666.320,1152.498,2127.144,1160.580,1153.901,966.755,1091.678,1044.401,1352.296,1846.497,2189.457,1899.172,1337.232,688.652,460.018,374.753,623.367,1949.093,5937.349,10430.112,12937.979,11442.962,5752.392,1827.590,465.689,229.072,181.560,161.462,166.493,162.120,195.943,171.655,132.015,159.029,162.378,142.632,118.833,135.698,130.514,148.277,121.241,149.898,148.079,130.863,125.360,124.616,138.624,130.215,137.165,119.526,126.847,110.831,123.074,114.823,112.045,118.966,117.415,99.609,104.859,76.835,87.731,85.935,90.487,95.099,90.943,91.915,86.162,79.729,78.120,78.645,80.026,68.427,64.434,62.478,62.184,61.213,60.817,64.829,59.974,56.474,59.981,50.179,51.419,57.651,55.951,43.574,56.990,49.394,45.238,41.627,44.409,44.599,39.561,42.604,38.829,38.053,41.176,35.779,37.000,33.826,36.007,35.952,36.881,36.178,45.967,68.268,109.238,161.770,209.772,204.086,185.142,132.152,88.436,57.360,36.378,28.378,23.178,21.963,27.740,25.529,24.080,26.827,32.595,42.448,47.920,60.472,59.039,49.179,34.987,26.994,24.356,22.285,21.787,22.707,25.458,26.460,27.322,26.592,29.937,38.076,178.861,818.208,3176.959,7986.454,11626.381,13081.612,9628.417,
