470,2709.192,3221.013,2381.566,1978.251,2639.525,2633.983,2845.048,3735.407,3190.984,3060.776,1691.778,1156.560,997.011,2279.293,6255.155,11733.582,15700.176,14403.888,9422.204,4105.691,1309.281,647.391,496.667,491.627,475.749,459.681,467.005,444.021,544.402,476.034,463.813,492.736,413.126,410.207,432.288,409.225,376.049,394.721,395.594,372.541,378.971,385.887,386.859,417.161,381.383,371.397,396.027,389.596,420.204,399.023,395.117,408.134,394.316,397.312,411.373,408.108,421.551,383.756,359.150,388.080,365.910,345.241,356.710,329.836,309.571,302.041,304.204,302.302,294.423,1324.454,1746.805,2210.484,2391.695,1960.836,354.262,230.404,216.573,212.340,203.711,193.718,192.635,179.966,173.635,159.831,152.305,158.796,147.621,140.390,135.686,130.793,134.453,127.834,126.905,114.216,112.879,116.098,109.573,123.113,168.066,232.618,325.071,398.767,407.734,326.623,234.895,159.000,97.463,64.659,57.709,50.536,45.639,52.031,49.684,42.258,51.588,55.951,67.326,67.971,57.923,52.822,42.005,38.206,38.961,34.199,37.208,36.618,43.711,39.717,68.160,374.351,1835.655,5460.999,10475.001,14917.570,17322.398,15520.461,9973.393,4611.761,1714.659,385.540,45.356,21.092,25.058,20.143,22.109,24.343,24.755,31.279,20.763,33.598,21.315,
472,2773.448,3656.921,2510.700,2209.398,1707.705,2103.368,2588.563,2633.076,3395.662,3011.894,2243.347,1138.941,879.718,1520.260,4070.825,9046.549,14241.387,15837.624,12572.345,6414.923,2477.142,869.886,504.464,500.175,456.700,484.461,482.070,500.340,511.694,442.503,427.362,457.652,417.271,371.698,401.900,405.836,359.468,390.463,391.832,379.064,370.079,378.189,390.847,390.809,377.763,381.738,391.916,389.697,360.197,358.137,397.972,371.512,404.432,401.753,381.719,387.702,389.332,371.007,356.739,363.677,366.549,352.845,327.608,323.838,311.184,334.085,286.979,308.102,287.324,1255.408,1657.758,2132.885,2325.339,1806.357,320.933,237.773,219.063,206.155,199.660,194.133,184.647,182.955,167.694,154.679,158.103,141.980,150.742,139.362,139.885,129.332,130.186,133.864,126.126,116.873,104.980,104.882,106.600,105.772,129.643,172.230,253.157,337.298,393.456,355.389,295.908,206.706,128.591,86.630,62.018,52.741,51.262,49.540,45.024,46.481,48.889,53.619,59.634,64.481,61.718,58.227,50.855,43.122,35.573,30.962,35.768,31.742,37.363,39.588,44.520,65.208,363.649,1855.812,5185.101,9862.655,14870.410,16919.804,14360.226,9072.189,4657.241,1571.999,294.199,47.110,22.045,23.218,24.995,20.504,24.306,19.746,25.198,23.718,21.620,
474,3253.816,3045.604,2270.272,2670.564,2442.628,2344.921,2219.241,2801.646,3267.734,2958.796,2349.209,1476.161,1112.276,1118.338,2374.981,5800.040,11298.512,15557.413,14774.561,9694.872,4266.193,1562.189,476.839,456.786,453.371,437.021,470.977,442.569,466.462,447.740,426.742,424.129,442.924,418.459,407.769,395.353,384.958,403.313,348.163,377.575,353.302,378.489,363.602,366.643,356.919,374.554,347.933,350.492,367.483,372.536,377.293,339.921,393.271,397.521,358.828,371.917,348.583,347.667,351.486,339.000,324.358,345.678,328.439,318.020,316.555,305.577,280.239,290.451,266.514,1251.887,1568.749,2041.648,2247.127,1744.330,310.165,231.915,228.308,210.758,206.458,183.399,180.208,171.386,180.890,155.796,154.166,146.710,146.158,137.125,136.646,128.559,126.950,124.009,117.992,112.751,110.533,104.031,103.239,101.135,106.370,134.826,180.938,250.474,330.800,366.264,345.318,279.868,167.662,115.646,79.789,57.869,49.533,49.831,48.363,43.863,45.219,45.556,53.468,60.156,66.523,68.603,62.678,47.567,42.078,34.861,37.350,35.731,35.401,34.211,42.121,37.973,64.633,367.741,1579.892,4399.214,9351.312,13967.775,15723.972,13539.675,9101.358,4354.544,1449.159,316.733,62.378,25.955,23.661,23.851,24.932,25.168,24.815,24.541,24.437,
476,3057.864,2581.421,2777.446,2158.679,1906.783,1698.400,1798.398,2267.156,3015.432,3234.142,2483.145,1818.838,1282.090,985.447,1463.312,3295.999,8615.367,14080.391,16059.155,12769.457,6665.873,2987.034,737.667,515.060,455.117,426.194,444.514,451.960,442.976,459.702,438.639,438.916,419.019,428.931,464.292,405.903,355.124,408.833,388.717,355.390,342.765,365.783,353.304,390.879,368.202,371.924,379.579,365.569,354.133,345.785,388.059,365.285,343.366,356.256,386.200,355.763,368.567,360.266,348.375,315.792,339.583,309.026,303.701,305.479,302.956,277.510,304.547,267.235,280.044,1180.025,1536.864,1926.723,2078.358,1706.333,302.185,221.325,213.291,200.932,190.261,190.469,169.226,181.757,161.552,160.381,151.345,141.612,150.869,147.800,133.789,125.677,141.633,119.770,116.840,117.233,113.973,99.406,97.927,99.007,99.793,110.139,129.248,186.972,261.715,332.096,350.779,301.512,229.862,155.231,92.022,66.737,52.196,48.313,47.102,45.354,46.294,41.754,41.956,53.193,59.030,63.703,68.036,55.016,48.747,38.830,35.925,38.661,38.069,35.951,35.362,39.513,37.277,59.805,286.466,1346.294,4223.339,8663.921,12987.257,14969.421,13019.187,8670.403,4435.196,1543.584,437.418,55.895,26.241,22.874,22.793,24.001,26.732,20.690,27.250,
478,3270.014,2302.564,2505.956,2601.442,1672.545,1700.633,1980.131,2038.519,2685.174,3279.399,2909.682,1989.189,1320.556,1020.768,966.917,1940.757,5949.660,11386.952,15455.263,14951.432,9792.473,4667.522,1239.823,528.150,421.162,431.440,423.752,426.235,453.138,368.716,448.135,413.212,411.837,375.441,439.553,370.274,416.845,398.117,320.576,359.891,347.979,360.393,337.978,353.032,334.834,351.757,362.766,372.981,358.066,340.283,376.649,357.814,349.256,361.527,350.680,351.997,345.125,333.368,338.870,324.434,310.929,317.179,299.893,302.975,300.393,280.234,291.706,255.195,280.239,1129.380,1437.081,1798.288,2008.766,1595.324,300.494,212.805,210.129,194.458,195.045,185.542,179.215,179.391,173.116,161.213,149.015,137.874,136.903,131.890,130.726,123.282,130.939,120.475,123.104,110.331,96.560,96.497,98.103,97.229,92.254,95.592,101.770,141.293,209.062,289.723,341.443,324.034,269.842,195.910,133.674,89.107,65.926,47.736,42.424,43.733,46.281,43.745,42.177,45.941,50.037,65.080,69.945,63.709,58.771,47.798,38.213,33.607,32.518,33.256,35.958,38.954,36.128,38.790,55.320,276.466,1432.719,4127.052,8434.464,12943.136,14415.230,12834.323,9255.732,4777.600,2019.251,393.306,55.281,24.718,21.165,26.091,23.309,24.205,24.084,
480,2762.309,3663.880,2443.966,2223.092,2133.923,1709.965,1962.314,2067.640,2307.591,2987.904,2863.764,2481.225,1555.861,899.713,811.356,1072.041,3223.258,8090.871,13354.216,15925.397,12944.115,7609.713,2597.305,788.604,419.431,385.901,391.991,439.394,441.520,401.420,435.941,418.370,379.072,363.470,372.895,388.697,391.742,386.344,336.212,324.923,344.446,331.173,337.030,334.744,333.222,323.712,346.760,301.696,346.990,318.773,326.577,369.052,317.322,346.291,336.226,337.987,329.204,303.886,322.447,326.595,314.064,304.467,269.239,295.740,287.215,277.688,268.862,269.190,262.453,1053.953,1352.450,1723.682,1897.116,1507.269,266.236,212.045,188.488,185.597,182.307,182.217,166.116,177.408,168.510,161.864,153.874,136.270,136.539,140.991,134.349,125.729,132.425,136.663,114.360,106.788,102.828,98.535,94.767,94.780,83.638,94.656,88.302,108.662,145.374,208.472,282.930,335.519,312.813,248.411,177.541,116.812,79.107,60.068,49.881,46.909,39.980,45.218,41.763,45.111,41.880,53.983,66.610,67.716,66.944,57.967,41.399,45.713,32.018,34.364,35.244,31.669,34.173,36.223,34.362,51.271,277.854,1273.311,3724.728,8163.771,12231.646,14623.582,14285.204,10050.678,6118.992,2098.232,452.734,62.303,24.834,23.165,22.626,26.645,24.367,
482,3446.401,3602.201,2869.983,3070.167,2057.140,2573.777,1203.076,1523.669,2207.146,2599.523,3732.423,2722.352,1845.771,1048.595,840.125,780.934,1696.523,5239.114,10627.212,15516.812,15294.692,10586.477,4546.110,1464.534,486.947,553.558,362.138,402.422,378.087,331.368,417.972,422.322,398.910,373.244,404.605,349.728,366.688,361.021,338.466,344.243,342.955,319.615,316.947,338.756,332.044,329.570,360.468,328.181,353.203,349.934,321.259,319.923,314.845,332.446,326.865,320.609,315.875,320.692,306.945,312.582,309.295,290.816,272.832,278.326,273.592,280.533,264.833,254.219,251.976,989.438,1254.433,1605.015,1699.081,1390.352,276.445,204.701,197.210,188.431,170.700,168.841,174.486,160.350,160.409,152.796,152.012,137.726,133.218,124.674,126.449,127.935,131.671,131.269,112.924,108.391,100.334,94.596,98.198,93.227,85.978,91.367,78.768,89.187,107.169,156.270,224.295,287.363,310.274,274.908,222.130,163.332,101.548,70.527,52.461,46.705,46.969,44.912,41.996,43.791,41.826,45.471,57.200,65.879,68.916,64.735,51.587,47.442,34.693,39.001,33.407,29.498,32.211,34.536,34.289,36.843,49.828,237.629,1155.876,3777.563,7767.189,12431.233,15887.794,14843.334,11722.577,5888.477,2081.495,449.834,65.329,23.740,21.566,22.624,25.781,
484,3165.111,2544.403,1854.852,2444.127,3073.373,3456.891,1607.465,1361.992,1611.164,2225.732,2856.730,2652.280,2059.705,1359.757,788.085,756.927,1104.255,3079.033,7644.983,13516.930,16153.943,13468.535,7039.728,2801.522,755.457,482.395,381.816,394.232,388.821,394.155,421.775,402.862,386.001,378.435,380.126,364.760,332.024,362.958,335.271,324.482,323.410,348.316,316.730,324.338,289.872,310.813,326.812,330.076,342.455,327.806,312.385,320.990,311.490,290.882,317.215,323.417,288.383,323.593,302.372,289.976,312.913,292.363,273.767,276.048,297.221,259.891,259.094,251.169,244.043,917.548,1190.394,1504.950,1626.588,1320.626,239.104,200.880,200.814,196.439,174.055,165.553,157.473,160.064,157.056,144.572,144.096,134.916,135.331,134.399,124.129,131.185,133.870,116.062,116.875,100.681,107.050,98.116,98.772,84.733,84.647,86.944,79.886,78.873,92.118,120.776,170.898,229.000,288.623,305.333,259.028,197.504,137.957,89.292,61.028,51.079,46.089,40.317,32.544,42.353,44.811,42.526,50.236,59.050,66.763,67.213,60.541,51.337,40.243,35.836,29.404,29.460,32.466,31.827,34.370,36.208,34.155,56.119,238.333,1296.727,3733.997,8044.723,13178.190,15781.601,15782.651,10463.470,5009.059,1664.425,371.845,57.609,27.301,21.921,26.113,
486,2551.401,3580.918,2156.678,2280.744,2264.816,2213.866,1752.653,1694.698,1724.219,1786.726,2462.099,2572.949,1925.549,1679.433,798.270,852.471,769.473,1823.642,4878.507,11046.712,15675.074,15516.039,9913.742,4787.573,1494.091,527.898,374.657,356.720,393.104,369.384,394.657,374.040,361.468,399.999,374.133,341.199,309.189,370.790,355.945,357.876,309.437,319.316,323.604,310.843,301.823,319.043,323.025,292.752,297.865,269.048,291.685,312.613,299.933,306.885,320.731,311.411,297.064,283.770,291.927,286.204,296.591,264.383,271.428,260.900,264.276,256.103,239.709,243.892,252.699,862.627,1130.175,1396.821,1535.081,1212.097,237.023,204.505,202.421,180.133,172.205,168.836,157.101,154.519,155.218,143.127,146.532,140.196,135.366,126.218,125.164,131.451,128.013,114.717,121.146,112.154,101.289,104.943,97.204,95.764,87.463,82.041,77.527,77.017,81.444,96.458,125.050,171.566,241.930,292.310,289.039,244.554,181.762,120.879,82.579,54.512,50.554,43.816,32.653,44.273,42.209,40.437,41.674,49.566,61.373,61.771,64.403,64.351,51.535,40.333,35.370,31.537,32.069,27.947,36.601,31.234,29.922,31.643,49.679,267.159,1215.899,3717.794,8268.691,12855.798,15953.887,14231.533,9155.411,4355.757,1495.018,317.254,55.739,25.245,24.111,
488,2459.817,3582.217,2814.339,2686.328,1918.955,1992.958,1711.791,1851.062,1475.018,1447.244,2082.330,2654.482,2673.654,1983.865,1235.075,924.923,734.512,876.457,2629.515,7624.920,13762.735,16243.508,13298.000,7530.457,2984.883,751.384,362.691,401.567,363.207,379.631,392.622,333.780,375.586,371.850,358.172,366.947,341.770,334.805,344.269,308.187,336.894,300.593,298.811,301.876,297.717,318.558,324.589,287.251,282.824,320.978,266.991,292.276,285.685,300.775,315.940,298.837,296.153,281.586,276.905,297.552,276.620,255.054,248.746,267.111,250.740,233.097,234.114,241.398,227.244,780.988,1039.409,1283.738,1420.120,1146.935,248.788,188.012,180.446,179.948,169.780,159.263,164.176,160.785,146.929,141.824,144.982,129.321,137.421,120.931,124.666,131.704,124.772,117.401,110.943,110.939,97.451,95.921,89.208,97.179,88.779,83.900,77.357,75.188,78.087,86.491,94.374,130.659,189.006,256.798,281.308,270.893,219.692,160.523,109.741,73.077,53.258,45.104,37.080,39.507,43.010,43.346,41.283,40.220,51.610,59.748,65.973,69.815,59.862,48.350,41.698,30.421,33.843,29.847,29.998,28.494,32.465,31.377,35.332,50.934,216.888,1052.915,3406.009,7439.569,12200.157,14891.300,12881.868,8775.548,4489.091,1665.898,450.779,66.721,29.913,
490,3387.654,3482.462,2262.712,2356.427,2333.837,2268.018,1349.684,1674.572,1663.333,1356.573,1873.277,2615.602,2536.102,2139.337,1485.006,802.935,612.919,748.467,1463.278,4949.180,10895.617,15286.932,15299.872,10427.972,5065.562,1421.039,426.557,361.684,363.651,367.515,372.381,344.055,343.317,394.340,343.864,333.586,338.306,317.241,313.556,330.777,316.364,301.865,288.610,356.042,302.271,265.339,292.840,274.646,293.600,298.794,271.221,283.689,285.897,298.388,282.423,287.757,272.779,280.965,277.496,272.602,263.779,255.806,248.591,256.863,247.292,272.595,251.952,224.047,234.616,760.931,961.739,1191.748,1280.676,1045.798,238.658,180.952,184.645,172.713,166.050,153.133,157.946,152.105,144.976,140.941,133.188,133.737,138.482,127.379,126.133,123.722,104.066,115.775,108.805,94.922,103.251,96.341,97.768,93.566,80.934,76.814,74.190,74.086,75.111,73.335,83.007,94.643,137.519,205.562,248.160,270.271,253.689,197.578,142.260,82.823,60.730,47.784,43.523,42.756,43.573,43.578,41.970,38.362,48.409,47.728,56.257,68.758,67.129,55.968,47.510,39.556,33.447,28.924,30.119,29.058,27.691,33.699,34.052,39.318,45.868,213.427,1130.317,3429.674,7327.608,12218.697,13975.931,12362.847,8508.079,4442.862,1767.059,363.651,62.007,
492,3597.467,2772.645,1823.955,2195.301,2429.345,2120.956,1574.395,1257.418,1109.411,1417.835,1707.229,2099.017,2461.331,2168.668,1741.474,962.597,605.763,549.556,719.776,2869.859,7906.501,13195.294,16143.594,13407.348,7522.465,2600.477,678.523,406.251,405.277,366.458,343.342,341.460,345.019,317.900,373.088,316.067,322.684,327.367,359.765,305.951,279.940,303.864,306.182,326.854,279.745,287.785,289.826,281.136,290.541,282.899,257.025,274.499,281.599,277.573,252.384,268.771,265.878,273.657,274.333,245.617,268.573,249.842,257.648,244.139,228.268,229.724,228.487,212.809,211.901,710.228,908.097,1144.619,1223.861,959.277,218.661,185.654,181.027,168.303,166.481,161.058,149.186,147.584,141.846,136.265,137.795,130.378,132.316,129.903,119.083,119.937,117.936,115.642,106.910,107.933,108.082,93.028,95.264,87.509,89.020,83.449,77.324,72.613,77.910,74.936,72.052,83.538,102.550,156.169,212.987,252.821,262.895,230.226,182.531,122.198,80.350,51.818,45.177,41.447,43.060,40.790,39.620,42.401,42.940,45.937,54.256,63.469,68.601,62.767,57.513,43.321,36.811,32.770,31.641,25.720,34.046,29.930,34.999,35.323,33.707,50.304,235.347,1111.458,3434.282,8019.836,11944.355,13749.863,12212.309,8451.288,4502.065,1440.327,326.940,
494,3729.601,5390.878,2139.398,2079.609,2325.423,1867.145,1777.833,1173.434,1244.839,979.766,1304.760,2030.331,2457.964,2483.403,1904.721,1173.678,782.202,575.420,561.274,1553.208,4705.996,9955.490,15335.508,15357.960,10690.597,4713.461,1389.832,431.500,394.139,356.754,324.934,373.064,315.123,349.181,298.284,334.586,298.798,315.142,329.457,326.814,280.996,287.987,280.333,311.021,280.303,263.853,276.531,264.934,278.280,266.370,238.223,267.467,273.398,272.416,237.531,259.810,288.316,279.074,245.020,235.153,226.213,238.989,228.282,227.339,219.311,223.657,210.746,217.339,202.585,662.491,858.938,1094.427,1135.997,888.448,206.330,186.894,168.307,159.089,163.002,160.868,150.283,141.278,134.641,136.915,135.965,135.827,125.210,129.787,116.750,122.859,115.450,115.513,95.564,105.307,104.189,86.840,90.523,92.735,85.975,79.656,75.237,77.621,71.526,74.411,79.192,69.799,84.772,114.069,153.952,218.038,256.162,253.853,218.428,160.911,109.330,70.944,54.629,47.573,44.205,41.531,42.181,32.850,40.782,43.539,40.078,49.279,60.862,71.621,67.086,54.972,43.944,35.120,33.870,27.619,28.337,30.335,29.685,30.747,35.150,32.582,45.249,215.154,1006.867,3687.761,7600.052,11564.339,13655.432,12515.527,8701.830,4109.744,1476.306,
496,2621.198,2564.837,2288.107,1742.684,1962.421,1900.361,1648.465,1382.455,1182.683,1031.501,1237.567,1389.214,2209.143,2383.453,2066.928,1322.704,878.814,772.262,577.780,849.965,2684.320,6805.788,13395.252,15967.841,13718.878,7495.624,2650.493,685.060,392.135,372.818,369.080,379.966,320.325,307.018,290.314,310.164,332.108,290.080,295.137,292.007,287.325,308.331,314.978,314.541,267.622,260.342,267.503,259.419,279.034,255.611,257.031,244.387,260.685,259.125,258.193,257.289,263.285,244.765,247.711,237.938,233.640,231.814,222.069,213.053,223.611,226.204,239.026,214.596,205.536,647.797,818.601,993.479,1081.514,857.612,194.286,169.406,164.372,172.038,158.597,155.134,150.651,146.345,139.778,132.322,124.224,124.258,136.123,122.681,108.813,120.149,100.839,106.664,99.272,104.991,94.859,92.957,90.002,88.360,77.066,77.579,77.201,68.173,78.091,81.011,66.312,65.314,67.368,89.818,115.920,171.114,223.955,254.673,233.553,182.935,144.100,90.882,66.601,49.638,42.192,41.484,42.902,41.531,39.446,43.117,40.562,47.428,56.516,65.821,73.852,67.512,54.395,41.426,33.665,30.481,29.462,28.206,30.103,29.156,34.949,36.749,37.047,48.459,203.156,1207.996,3561.883,7475.430,11917.624,13907.840,12102.313,7814.604,4023.755,
498,2323.153,3494.539,2851.920,2014.493,1776.621,1682.344,1490.549,1293.058,1221.784,1066.041,918.893,1378.085,1723.339,2378.791,2446.139,1702.558,931.144,703.155,523.759,574.340,1533.079,4503.260,10816.479,15274.067,15313.961,10318.193,4544.357,1288.992,421.476,326.593,354.331,337.842,319.496,333.741,309.723,313.415,310.131,294.104,363.459,298.128,293.988,320.223,260.061,294.284,253.610,248.431,277.037,248.302,278.696,247.570,225.074,267.447,268.288,257.066,240.270,256.681,256.714,250.491,247.622,230.537,228.004,227.624,233.648,209.991,225.250,224.418,199.679,197.449,191.581,635.896,767.856,933.626,1037.118,807.906,180.833,171.323,159.473,164.225,143.563,151.744,134.454,146.825,128.745,128.616,118.175,119.114,122.880,118.076,122.238,113.328,110.500,107.995,105.395,98.997,94.503,99.148,82.883,94.506,89.462,83.548,76.849,68.565,68.085,72.920,65.846,63.644,66.058,72.038,95.389,130.870,191.013,221.530,248.156,216.641,168.755,117.046,80.066,53.261,44.913,40.940,39.680,38.744,35.582,38.021,37.930,39.965,46.335,58.712,67.801,67.840,64.201,51.700,37.933,30.770,30.549,28.613,27.557,27.630,33.464,32.663,28.607,32.220,49.405,269.981,1253.570,3740.377,8291.507,12273.926,13147.521,11094.818,7593.039,
500,2274.981,3267.908,2416.126,2495.940,1746.682,1933.616,993.783,1576.213,1386.101,1093.588,989.623,1470.684,1574.951,1915.779,2320.549,1881.057,1376.997,879.095,546.000,493.017,772.931,2431.385,7503.946,13104.146,16024.693,13279.331,7217.254,2572.606,624.474,361.440,345.145,348.187,325.469,311.364,302.533,328.569,299.934,279.231,315.579,320.459,285.082,256.737,273.140,259.124,283.947,226.660,243.801,248.447,272.260,258.557,247.141,238.325,261.774,252.967,255.712,235.082,243.609,238.365,220.448,230.471,200.734,218.235,233.119,213.653,215.897,211.277,198.482,223.179,200.761,597.582,742.301,914.088,968.002,755.796,186.390,174.387,166.333,158.018,145.093,139.006,146.488,127.715,124.633,125.530,123.144,116.378,115.863,117.537,112.346,124.768,114.475,105.341,108.263,104.662,95.872,90.664,84.340,88.506,88.952,77.291,72.876,71.915,70.888,73.614,74.004,69.415,66.079,71.787,74.505,95.390,135.963,186.925,219.348,238.299,200.007,150.060,100.815,70.697,53.797,45.169,34.400,40.223,35.354,37.844,35.137,37.361,40.479,46.483,61.908,66.919,67.597,57.498,48.877,35.071,30.194,32.103,27.742,30.341,31.480,33.338,29.936,31.940,35.228,50.041,231.271,1189.896,4182.437,8149.760,11057.690,12513.046,11503.077,
